citizen_id,canonical_name,cnic,ntn,father_name,city,province,phone,address,filing_status,declared_income,tax_paid,num_sources,sources,merged_record_ids,suspicion_pct,estimated_net_worth,deviation_score,risk_category,estimated_hidden_income,estimated_recoverable_tax,total_vehicle_value,total_property_value,foreign_travel_count,business_count,business_class_trips,avg_monthly_electricity,avg_monthly_gas,vehicle_count,property_count,total_utility_spend,directorship_count,avg_bank_balance
CZ-C1B347F6,Sheik Hbutt (شےیک ہبعتت),,NTN-358299,So Rukhsar Sandhu,Abbottabad,KPK,0300-9226484,"House 320, Block H, Cantt, Gilgit",Filer,3456870.0,1026290.0,8,"vehicle_records,utility_bills,mobile_records,travel_records,business_records,tax_records,property_records,banking_indicators","banking_indicators_22,banking_indicators_24,banking_indicators_61,banking_indicators_69,banking_indicators_91,banking_indicators_144,banking_indicators_155,banking_indicators_158,banking_indicators_175,banking_indicators_210,banking_indicators_234,banking_indicators_281,banking_indicators_295,banking_indicators_356,banking_indicators_379,banking_indicators_392,banking_indicators_400,banking_indicators_409,banking_indicators_439,banking_indicators_501,banking_indicators_514,banking_indicators_516,banking_indicators_590,banking_indicators_634,banking_indicators_689,banking_indicators_725,banking_indicators_817,banking_indicators_840,banking_indicators_888,banking_indicators_1028,banking_indicators_1040,banking_indicators_1050,banking_indicators_1069,banking_indicators_1102,banking_indicators_1113,banking_indicators_1138,banking_indicators_1202,banking_indicators_1246,banking_indicators_1278,banking_indicators_1320,banking_indicators_1330,banking_indicators_1331,banking_indicators_1357,banking_indicators_1429,banking_indicators_1490,banking_indicators_1493,banking_indicators_1595,banking_indicators_1639,banking_indicators_1696,banking_indicators_1698,banking_indicators_1786,banking_indicators_1833,banking_indicators_1848,banking_indicators_1877,banking_indicators_1922,banking_indicators_1992,banking_indicators_2032,banking_indicators_2064,banking_indicators_2186,banking_indicators_2189,banking_indicators_2190,banking_indicators_2193,banking_indicators_2320,banking_indicators_2324,banking_indicators_2341,banking_indicators_2349,banking_indicators_2362,banking_indicators_2380,banking_indicators_2385,banking_indicators_2444,banking_indicators_2478,banking_indicators_2496,banking_indicators_2537,banking_indicators_2551,banking_indicators_2612,banking_indicators_2618,banking_indicators_2623,banking_indicators_2655,banking_indicators_2711,banking_indicators_2756,banking_indicators_2773,banking_indicators_2866,banking_indicators_2888,banking_indicators_2972,banking_indicators_3028,banking_indicators_3140,banking_indicators_3147,banking_indicators_3181,banking_indicators_3201,banking_indicators_3203,banking_indicators_3212,banking_indicators_3223,banking_indicators_3255,banking_indicators_3305,banking_indicators_3321,banking_indicators_3391,banking_indicators_3408,banking_indicators_3434,banking_indicators_3470,banking_indicators_3546,banking_indicators_3568,banking_indicators_3600,banking_indicators_3606,banking_indicators_3614,banking_indicators_3617,banking_indicators_3633,banking_indicators_3646,banking_indicators_3699,banking_indicators_3745,banking_indicators_3823,banking_indicators_3830,banking_indicators_3831,banking_indicators_3842,banking_indicators_3884,banking_indicators_3964,banking_indicators_3984,banking_indicators_4027,banking_indicators_4057,banking_indicators_4060,banking_indicators_4066,banking_indicators_4079,banking_indicators_4081,banking_indicators_4099,banking_indicators_4141,banking_indicators_4153,banking_indicators_4182,banking_indicators_4306,banking_indicators_4312,banking_indicators_4313,banking_indicators_4339,banking_indicators_4360,banking_indicators_4372,banking_indicators_4394,banking_indicators_4429,banking_indicators_4544,banking_indicators_4554,banking_indicators_4570,banking_indicators_4585,banking_indicators_4608,banking_indicators_4625,banking_indicators_4686,banking_indicators_4706,banking_indicators_4790,banking_indicators_4807,banking_indicators_4823,banking_indicators_4830,banking_indicators_4845,banking_indicators_4867,banking_indicators_4882,banking_indicators_4933,banking_indicators_4939,banking_indicators_4968,business_records_37,business_records_46,business_records_131,business_records_143,business_records_156,business_records_206,business_records_252,business_records_256,business_records_282,business_records_320,business_records_330,business_records_344,business_records_452,business_records_460,business_records_465,business_records_531,business_records_663,business_records_668,business_records_685,business_records_693,business_records_738,business_records_943,business_records_957,business_records_1017,business_records_1050,business_records_1079,business_records_1099,business_records_1112,business_records_1149,business_records_1152,business_records_1348,business_records_1390,business_records_1396,business_records_1404,business_records_1431,business_records_1457,business_records_1547,business_records_1549,business_records_1574,business_records_1592,business_records_1593,business_records_1610,business_records_1647,business_records_1734,business_records_1772,business_records_1784,business_records_1807,business_records_1811,business_records_1842,business_records_1881,business_records_1891,business_records_1906,business_records_1938,business_records_2054,business_records_2098,business_records_2117,business_records_2153,business_records_2196,business_records_2380,business_records_2393,business_records_2431,business_records_2486,business_records_2510,business_records_2550,business_records_2570,business_records_2611,business_records_2618,business_records_2672,business_records_2674,business_records_2711,business_records_2747,business_records_2764,business_records_2822,business_records_2858,business_records_2879,business_records_2895,business_records_2915,business_records_2991,business_records_3001,business_records_3007,business_records_3035,business_records_3127,business_records_3152,business_records_3186,business_records_3204,business_records_3216,business_records_3326,business_records_3336,business_records_3357,business_records_3378,business_records_3390,business_records_3432,business_records_3546,business_records_3580,business_records_3607,business_records_3649,business_records_3652,business_records_3745,business_records_3775,business_records_3802,business_records_3813,business_records_3837,business_records_3887,business_records_3949,business_records_4026,business_records_4081,business_records_4091,business_records_4121,business_records_4126,business_records_4137,business_records_4142,business_records_4182,business_records_4187,business_records_4280,business_records_4298,business_records_4344,business_records_4380,business_records_4433,business_records_4528,business_records_4652,business_records_4695,business_records_4709,business_records_4835,business_records_4952,business_records_4990,mobile_records_88,mobile_records_98,mobile_records_114,mobile_records_232,mobile_records_287,mobile_records_289,mobile_records_298,mobile_records_306,mobile_records_314,mobile_records_342,mobile_records_376,mobile_records_386,mobile_records_418,mobile_records_428,mobile_records_435,mobile_records_575,mobile_records_595,mobile_records_607,mobile_records_623,mobile_records_685,mobile_records_697,mobile_records_705,mobile_records_718,mobile_records_747,mobile_records_751,mobile_records_862,mobile_records_877,mobile_records_940,mobile_records_943,mobile_records_1040,mobile_records_1046,mobile_records_1078,mobile_records_1112,mobile_records_1115,mobile_records_1133,mobile_records_1199,mobile_records_1223,mobile_records_1304,mobile_records_1355,mobile_records_1374,mobile_records_1429,mobile_records_1434,mobile_records_1464,mobile_records_1477,mobile_records_1501,mobile_records_1522,mobile_records_1619,mobile_records_1715,mobile_records_1779,mobile_records_1858,mobile_records_1886,mobile_records_1912,mobile_records_1929,mobile_records_1930,mobile_records_1942,mobile_records_1946,mobile_records_1968,mobile_records_1981,mobile_records_1984,mobile_records_2033,mobile_records_2049,mobile_records_2068,mobile_records_2104,mobile_records_2122,mobile_records_2133,mobile_records_2186,mobile_records_2188,mobile_records_2231,mobile_records_2234,mobile_records_2238,mobile_records_2278,mobile_records_2317,mobile_records_2361,mobile_records_2370,mobile_records_2375,mobile_records_2377,mobile_records_2381,mobile_records_2395,mobile_records_2404,mobile_records_2439,mobile_records_2445,mobile_records_2448,mobile_records_2485,mobile_records_2486,mobile_records_2522,mobile_records_2523,mobile_records_2525,mobile_records_2539,mobile_records_2559,mobile_records_2600,mobile_records_2606,mobile_records_2680,mobile_records_2725,mobile_records_2756,mobile_records_2863,mobile_records_2868,mobile_records_2873,mobile_records_2883,mobile_records_2920,mobile_records_2921,mobile_records_2931,mobile_records_3007,mobile_records_3019,mobile_records_3022,mobile_records_3044,mobile_records_3080,mobile_records_3109,mobile_records_3126,mobile_records_3148,mobile_records_3170,mobile_records_3195,mobile_records_3251,mobile_records_3258,mobile_records_3260,mobile_records_3286,mobile_records_3314,mobile_records_3325,mobile_records_3342,mobile_records_3359,mobile_records_3364,mobile_records_3418,mobile_records_3427,mobile_records_3458,mobile_records_3508,mobile_records_3669,mobile_records_3717,mobile_records_3718,mobile_records_3793,mobile_records_3816,mobile_records_3861,mobile_records_3901,mobile_records_3927,mobile_records_3947,mobile_records_3982,mobile_records_3985,mobile_records_4011,mobile_records_4080,mobile_records_4095,mobile_records_4139,mobile_records_4192,mobile_records_4227,mobile_records_4228,mobile_records_4238,mobile_records_4258,mobile_records_4324,mobile_records_4340,mobile_records_4409,mobile_records_4419,mobile_records_4427,mobile_records_4431,mobile_records_4447,mobile_records_4462,mobile_records_4488,mobile_records_4489,mobile_records_4525,mobile_records_4539,mobile_records_4566,mobile_records_4615,mobile_records_4617,mobile_records_4619,mobile_records_4685,mobile_records_4745,mobile_records_4756,mobile_records_4769,mobile_records_4789,mobile_records_4817,mobile_records_4834,mobile_records_4851,mobile_records_4856,mobile_records_4913,mobile_records_4928,mobile_records_4982,property_records_25,property_records_271,property_records_288,property_records_290,property_records_296,property_records_309,property_records_323,property_records_329,property_records_348,property_records_354,property_records_409,property_records_411,property_records_421,property_records_453,property_records_454,property_records_462,property_records_494,property_records_522,property_records_531,property_records_590,property_records_719,property_records_782,property_records_842,property_records_862,property_records_870,property_records_921,property_records_1015,property_records_1031,property_records_1071,property_records_1080,property_records_1100,property_records_1122,property_records_1143,property_records_1195,property_records_1196,property_records_1239,property_records_1255,property_records_1292,property_records_1357,property_records_1414,property_records_1421,property_records_1453,property_records_1590,property_records_1654,property_records_1711,property_records_1759,property_records_1806,property_records_1812,property_records_1860,property_records_1970,property_records_2070,property_records_2074,property_records_2108,property_records_2175,property_records_2185,property_records_2189,property_records_2249,property_records_2278,property_records_2313,property_records_2349,property_records_2389,property_records_2491,property_records_2521,property_records_2538,property_records_2584,property_records_2649,property_records_2659,property_records_2679,property_records_2690,property_records_2746,property_records_2787,property_records_2813,property_records_2833,property_records_2857,property_records_2894,property_records_2904,property_records_2925,property_records_2961,property_records_2995,property_records_3018,property_records_3048,property_records_3056,property_records_3065,property_records_3084,property_records_3095,property_records_3128,property_records_3147,property_records_3178,property_records_3202,property_records_3214,property_records_3286,property_records_3295,property_records_3309,property_records_3323,property_records_3352,property_records_3397,property_records_3455,property_records_3468,property_records_3496,property_records_3561,property_records_3565,property_records_3585,property_records_3633,property_records_3635,property_records_3644,property_records_3676,property_records_3698,property_records_3705,property_records_3712,property_records_3754,property_records_3798,property_records_3811,property_records_3814,property_records_3822,property_records_3827,property_records_3853,property_records_3859,property_records_3861,property_records_3864,property_records_3869,property_records_3894,property_records_3956,property_records_3983,property_records_4034,property_records_4049,property_records_4062,property_records_4107,property_records_4147,property_records_4150,property_records_4167,property_records_4213,property_records_4231,property_records_4254,property_records_4275,property_records_4306,property_records_4307,property_records_4363,property_records_4368,property_records_4375,property_records_4398,property_records_4408,property_records_4475,property_records_4523,property_records_4572,property_records_4587,property_records_4598,property_records_4711,property_records_4723,property_records_4817,property_records_4864,property_records_4912,property_records_4915,property_records_4923,property_records_4958,property_records_4978,property_records_4981,tax_records_85,tax_records_115,tax_records_166,tax_records_171,tax_records_203,tax_records_218,tax_records_275,tax_records_381,tax_records_395,tax_records_499,tax_records_573,tax_records_614,tax_records_682,tax_records_685,tax_records_727,tax_records_785,tax_records_800,tax_records_833,tax_records_862,tax_records_869,tax_records_911,tax_records_942,tax_records_944,tax_records_955,tax_records_959,tax_records_968,tax_records_979,tax_records_985,tax_records_1043,tax_records_1064,tax_records_1141,tax_records_1156,tax_records_1206,tax_records_1239,tax_records_1257,tax_records_1362,tax_records_1401,tax_records_1457,tax_records_1462,tax_records_1482,tax_records_1505,tax_records_1520,tax_records_1587,tax_records_1610,tax_records_1621,tax_records_1704,tax_records_1726,tax_records_1793,tax_records_1797,tax_records_1874,tax_records_1993,tax_records_2008,tax_records_2104,tax_records_2179,tax_records_2237,tax_records_2284,tax_records_2302,tax_records_2308,tax_records_2312,tax_records_2337,tax_records_2392,tax_records_2422,tax_records_2461,tax_records_2520,tax_records_2534,tax_records_2541,tax_records_2554,tax_records_2556,tax_records_2560,tax_records_2587,tax_records_2604,tax_records_2609,tax_records_2672,tax_records_2685,tax_records_2720,tax_records_2758,tax_records_2772,tax_records_2784,tax_records_2794,tax_records_2836,tax_records_2860,tax_records_2877,tax_records_2913,tax_records_2937,tax_records_2946,tax_records_2973,tax_records_2999,tax_records_3056,tax_records_3076,tax_records_3095,tax_records_3097,tax_records_3107,tax_records_3258,tax_records_3284,tax_records_3319,tax_records_3334,tax_records_3373,tax_records_3408,tax_records_3442,tax_records_3465,tax_records_3513,tax_records_3540,tax_records_3620,tax_records_3640,tax_records_3701,tax_records_3899,tax_records_3904,tax_records_3969,tax_records_3971,tax_records_4021,tax_records_4041,tax_records_4105,tax_records_4125,tax_records_4152,tax_records_4164,tax_records_4169,tax_records_4192,tax_records_4227,tax_records_4308,tax_records_4325,tax_records_4348,tax_records_4446,tax_records_4515,tax_records_4522,tax_records_4566,tax_records_4571,tax_records_4602,tax_records_4624,tax_records_4670,tax_records_4671,tax_records_4735,tax_records_4738,tax_records_4776,tax_records_4874,tax_records_4970,travel_records_26,travel_records_105,travel_records_218,travel_records_237,travel_records_270,travel_records_274,travel_records_276,travel_records_457,travel_records_517,travel_records_518,travel_records_570,travel_records_641,travel_records_649,travel_records_752,travel_records_757,travel_records_806,travel_records_852,travel_records_870,travel_records_888,travel_records_920,travel_records_1014,travel_records_1065,travel_records_1095,travel_records_1108,travel_records_1183,travel_records_1193,travel_records_1254,travel_records_1276,travel_records_1287,travel_records_1290,travel_records_1357,travel_records_1358,travel_records_1381,travel_records_1401,travel_records_1417,travel_records_1449,travel_records_1507,travel_records_1590,travel_records_1638,travel_records_1662,travel_records_1714,travel_records_1818,travel_records_1822,travel_records_1848,travel_records_1864,travel_records_1902,travel_records_1907,travel_records_1933,travel_records_1980,travel_records_2010,travel_records_2038,travel_records_2058,travel_records_2258,travel_records_2267,travel_records_2312,travel_records_2319,travel_records_2397,travel_records_2416,travel_records_2430,travel_records_2489,travel_records_2500,travel_records_2509,travel_records_2512,travel_records_2562,travel_records_2570,travel_records_2572,travel_records_2581,travel_records_2617,travel_records_2682,travel_records_2683,travel_records_2709,travel_records_2715,travel_records_2734,travel_records_2763,travel_records_2805,travel_records_2806,travel_records_2850,travel_records_2865,travel_records_2883,travel_records_2955,travel_records_2958,travel_records_2993,travel_records_3017,travel_records_3025,travel_records_3074,travel_records_3121,travel_records_3132,travel_records_3152,travel_records_3171,travel_records_3203,travel_records_3206,travel_records_3224,travel_records_3235,travel_records_3352,travel_records_3376,travel_records_3425,travel_records_3453,travel_records_3544,travel_records_3601,travel_records_3609,travel_records_3661,travel_records_3683,travel_records_3692,travel_records_3717,travel_records_3808,travel_records_3905,travel_records_3985,travel_records_4000,travel_records_4150,travel_records_4205,travel_records_4208,travel_records_4252,travel_records_4354,travel_records_4368,travel_records_4376,travel_records_4492,travel_records_4531,travel_records_4532,travel_records_4550,travel_records_4552,travel_records_4584,travel_records_4587,travel_records_4615,travel_records_4651,travel_records_4654,travel_records_4710,travel_records_4773,travel_records_4785,travel_records_4786,travel_records_4793,travel_records_4815,travel_records_4817,travel_records_4847,travel_records_4897,travel_records_4920,travel_records_4942,travel_records_4962,utility_bills_69,utility_bills_80,utility_bills_167,utility_bills_170,utility_bills_181,utility_bills_228,utility_bills_323,utility_bills_333,utility_bills_342,utility_bills_369,utility_bills_431,utility_bills_458,utility_bills_529,utility_bills_542,utility_bills_562,utility_bills_799,utility_bills_805,utility_bills_817,utility_bills_836,utility_bills_854,utility_bills_922,utility_bills_980,utility_bills_1006,utility_bills_1041,utility_bills_1083,utility_bills_1101,utility_bills_1102,utility_bills_1159,utility_bills_1198,utility_bills_1216,utility_bills_1250,utility_bills_1360,utility_bills_1371,utility_bills_1388,utility_bills_1445,utility_bills_1608,utility_bills_1611,utility_bills_1638,utility_bills_1666,utility_bills_1691,utility_bills_1743,utility_bills_1755,utility_bills_1770,utility_bills_1778,utility_bills_1784,utility_bills_1836,utility_bills_1853,utility_bills_1865,utility_bills_1884,utility_bills_1980,utility_bills_1981,utility_bills_1990,utility_bills_2010,utility_bills_2050,utility_bills_2118,utility_bills_2149,utility_bills_2191,utility_bills_2236,utility_bills_2237,utility_bills_2263,utility_bills_2321,utility_bills_2373,utility_bills_2383,utility_bills_2461,utility_bills_2488,utility_bills_2499,utility_bills_2539,utility_bills_2572,utility_bills_2582,utility_bills_2619,utility_bills_2721,utility_bills_2792,utility_bills_2839,utility_bills_2842,utility_bills_2874,utility_bills_2953,utility_bills_3031,utility_bills_3139,utility_bills_3166,utility_bills_3200,utility_bills_3263,utility_bills_3321,utility_bills_3402,utility_bills_3444,utility_bills_3450,utility_bills_3452,utility_bills_3463,utility_bills_3490,utility_bills_3507,utility_bills_3511,utility_bills_3536,utility_bills_3563,utility_bills_3566,utility_bills_3617,utility_bills_3670,utility_bills_3703,utility_bills_3724,utility_bills_3734,utility_bills_3784,utility_bills_3820,utility_bills_3839,utility_bills_3856,utility_bills_3903,utility_bills_3940,utility_bills_3964,utility_bills_4206,utility_bills_4230,utility_bills_4241,utility_bills_4247,utility_bills_4250,utility_bills_4278,utility_bills_4282,utility_bills_4288,utility_bills_4316,utility_bills_4323,utility_bills_4339,utility_bills_4361,utility_bills_4362,utility_bills_4388,utility_bills_4408,utility_bills_4430,utility_bills_4455,utility_bills_4627,utility_bills_4631,utility_bills_4632,utility_bills_4649,utility_bills_4657,utility_bills_4672,utility_bills_4789,utility_bills_4798,utility_bills_4815,utility_bills_4868,utility_bills_4923,vehicle_records_10,vehicle_records_53,vehicle_records_130,vehicle_records_154,vehicle_records_176,vehicle_records_187,vehicle_records_292,vehicle_records_340,vehicle_records_363,vehicle_records_395,vehicle_records_416,vehicle_records_433,vehicle_records_456,vehicle_records_460,vehicle_records_465,vehicle_records_471,vehicle_records_498,vehicle_records_545,vehicle_records_583,vehicle_records_589,vehicle_records_633,vehicle_records_655,vehicle_records_682,vehicle_records_707,vehicle_records_754,vehicle_records_889,vehicle_records_894,vehicle_records_933,vehicle_records_943,vehicle_records_952,vehicle_records_959,vehicle_records_971,vehicle_records_978,vehicle_records_987,vehicle_records_1030,vehicle_records_1065,vehicle_records_1070,vehicle_records_1098,vehicle_records_1148,vehicle_records_1180,vehicle_records_1187,vehicle_records_1201,vehicle_records_1206,vehicle_records_1261,vehicle_records_1297,vehicle_records_1303,vehicle_records_1304,vehicle_records_1346,vehicle_records_1395,vehicle_records_1409,vehicle_records_1424,vehicle_records_1436,vehicle_records_1452,vehicle_records_1456,vehicle_records_1460,vehicle_records_1567,vehicle_records_1590,vehicle_records_1598,vehicle_records_1617,vehicle_records_1627,vehicle_records_1633,vehicle_records_1712,vehicle_records_1799,vehicle_records_1806,vehicle_records_1979,vehicle_records_1985,vehicle_records_1999,vehicle_records_2017,vehicle_records_2078,vehicle_records_2186,vehicle_records_2232,vehicle_records_2237,vehicle_records_2253,vehicle_records_2262,vehicle_records_2312,vehicle_records_2322,vehicle_records_2349,vehicle_records_2385,vehicle_records_2404,vehicle_records_2445,vehicle_records_2461,vehicle_records_2468,vehicle_records_2512,vehicle_records_2533,vehicle_records_2534,vehicle_records_2552,vehicle_records_2562,vehicle_records_2583,vehicle_records_2707,vehicle_records_2754,vehicle_records_2757,vehicle_records_2781,vehicle_records_2797,vehicle_records_2817,vehicle_records_2819,vehicle_records_2848,vehicle_records_2902,vehicle_records_2935,vehicle_records_3003,vehicle_records_3032,vehicle_records_3050,vehicle_records_3055,vehicle_records_3057,vehicle_records_3102,vehicle_records_3107,vehicle_records_3122,vehicle_records_3140,vehicle_records_3149,vehicle_records_3252,vehicle_records_3287,vehicle_records_3369,vehicle_records_3441,vehicle_records_3457,vehicle_records_3467,vehicle_records_3471,vehicle_records_3615,vehicle_records_3720,vehicle_records_3787,vehicle_records_3843,vehicle_records_3941,vehicle_records_3953,vehicle_records_4024,vehicle_records_4050,vehicle_records_4105,vehicle_records_4106,vehicle_records_4283,vehicle_records_4310,vehicle_records_4346,vehicle_records_4353,vehicle_records_4386,vehicle_records_4434,vehicle_records_4468,vehicle_records_4479,vehicle_records_4486,vehicle_records_4533,vehicle_records_4561,vehicle_records_4571,vehicle_records_4580,vehicle_records_4645,vehicle_records_4783,vehicle_records_4806,vehicle_records_4835,vehicle_records_4861,vehicle_records_4899,vehicle_records_4926,vehicle_records_4940,vehicle_records_4970",25.02567383054893,0.0,3.75,A,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0
CZ-CC2E5BB9,Chaudhry Hussain (چاعدہری حسین),44000-9031570-8,,So Zainab Bukhari,Hyderabad,Sindh,0301-9402694,,,,,3,"property_records,mobile_records,banking_indicators","banking_indicators_23,mobile_records_3055,property_records_4435",19.834453160453947,57922270.0,72.64,D,57922270.0,19537794.5,0.0,56391290.0,2,0,0,0.0,0.0,0,2,0.0,0,1410980.0
CZ-418E1F9B,Muhammad Hameed (محمد ہامےےد),13302-7741632-7,NTN-540179,So عائشہ احمد,Kohat,KPK,0345-9942933,"House 427, Block E, Askari, Kohat",Filer,7745670.0,915080.0,4,"utility_bills,tax_records,banking_indicators,business_records","banking_indicators_25,business_records_3902,tax_records_918,tax_records_4506,utility_bills_3199",14.883218925967734,21004010.0,8.88,A,13258340.0,4640419.0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,20604010.0
CZ-6AA51DCB,Maryam Malik (مریم ملک),54000-4945697-3,NTN-440201,So Sana Virk,Lahore,Punjab,0300-6874450,,Filer,25927690.0,2116410.0,4,"property_records,mobile_records,tax_records,banking_indicators","banking_indicators_26,mobile_records_4848,property_records_2471,tax_records_12",24.2546249775706,126578095.0,19.5,A,100650405.0,35227641.75,0.0,78726700.0,2,0,0,0.0,0.0,0,1,0.0,0,47731395.0
CZ-FD3B5303,Aisha Syed (ایشا سید),21301-6047028-2,NTN-406478,So Mehwish Latif,Rawalpindi,Punjab,0301-5161346,,Filer,18344950.0,4088780.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_27,banking_indicators_1346,mobile_records_389,mobile_records_4355,tax_records_1029,tax_records_1325,tax_records_4259",15.361592539628877,87446155.0,2.3,A,69101205.0,24185421.75,0.0,67040420.0,1,1,0,0.0,0.0,0,1,0.0,0,19945735.0
CZ-CD113AEE,Muhammad Bukhari (محمد بعخاری),44000-6849505-1,NTN-279334,So Adnan Sheikh,Turbat,Balochistan,0332-5466755,"House 367, Block C, Scheme 33, Turbat",Filer,3800960.0,,6,"vehicle_records,utility_bills,mobile_records,travel_records,tax_records,banking_indicators","banking_indicators_28,mobile_records_1704,tax_records_2161,travel_records_4037,utility_bills_1228,vehicle_records_3282",19.27710951229491,15585120.0,27.89,B,11784160.0,4109504.0,7825000.0,0.0,1,0,0,0.0,0.0,2,0,0.0,0,7700120.0
CZ-A28912A6,Hussain Rizvi (حسین ریزوی),35202-1768805-4,NTN-229773,So Muhammad Naqvi,Gilgit,Gilgit-Baltistan,0346-2694522,,Filer,10591530.0,2049690.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_29,mobile_records_2121,tax_records_2713,tax_records_4979",29.195994385882496,201275740.0,36.12,B,190684210.0,66739473.5,2152000.0,180867460.0,2,1,0,0.0,0.0,1,3,0.0,0,17736280.0
CZ-C1F7A103,Uzma Bhatti (عزما بہاتتی),44000-6115313-2,NTN-578513,So Shoaib Ahmad,Mirpur,Azad Kashmir,0302-3607555,,Filer,36025150.0,7179830.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_30,mobile_records_824,tax_records_4006",22.932483172835017,51954680.0,6.86,A,15929530.0,5575335.5,0.0,0.0,0,1,0,0.0,0.0,1,1,0.0,0,51554680.0
CZ-9C00CFBD,Rizwan Izvi (ریزوان یزوی),21301-7465654-3,NTN-121045,So Sidra Hussain,Larkana,Sindh,0332-7454929,,Filer,65141480.0,13000360.0,3,"property_records,tax_records,banking_indicators","banking_indicators_31,banking_indicators_1449,property_records_3389,tax_records_4677",41.87321693867908,394328896.67,15.66,A,329187416.67,115215595.83449998,0.0,273844350.0,2,2,0,0.0,0.0,0,1,0.0,0,119564546.66666669
CZ-E449C525,Kamran Hashmi (کامران ہاشمی),21301-9675717-8,,So Amna Bukhari,Islamabad,ICT,0333-4201282,,,,,3,"vehicle_records,banking_indicators,travel_records","banking_indicators_32,banking_indicators_1561,travel_records_1737,vehicle_records_4512",8.538369536214718,22797740.0,66.28,D,22797740.0,7244209.0,2424000.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,20313740.0
CZ-1280A914,Muhmmad Sheikh (معہمماد شیخ),44000-8159977-4,NTN-373371,So Salman Rana,Bannu,KPK,0331-4465248,,Non-Filer,4843130.0,,4,"property_records,tax_records,banking_indicators,business_records","banking_indicators_33,banking_indicators_1363,business_records_3511,property_records_2784,tax_records_1754",21.252640479549388,47271986.67,52.82,C,42428856.67,14850099.8345,4644000.0,35653800.0,0,3,0,0.0,0.0,1,1,0.0,0,5774186.666666667
CZ-AF3E8730,Adnan Hameed (ادنان ہامےےد),61101-4698351-3,NTN-103238,So Naveed Ahmad,Bannu,KPK,0333-3898919,"House 288, Block A, F-10, Bannu",Filer,15505710.0,1965920.0,5,"vehicle_records,utility_bills,mobile_records,tax_records,banking_indicators","banking_indicators_34,mobile_records_742,tax_records_2852,tax_records_3856,utility_bills_3805,vehicle_records_4269",10.893257473559448,164869710.0,27.1,B,149364000.0,52277400.0,1510000.0,116966650.0,1,1,0,0.0,0.0,1,1,0.0,0,45933060.0
CZ-37ECF9F6,Kamran Mirza (کامران مرزا),61101-5977570-7,NTN-732287,So Chaudhry Malik,Gwadar,Balochistan,0321-6244702,,Filer,17498750.0,2644910.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_35,mobile_records_4388,tax_records_2510",29.400158915389284,353561443.33,41.62,C,336062693.33,117621942.6655,1597200.0,317976130.0,0,0,0,0.0,0.0,1,3,0.0,0,33988113.333333336
CZ-70E3EB27,sana malik,21301-9058243-8,NTN-615477,So Hamid Gondal,Rawalpindi,Punjab,0321-7010077,,Filer,4406070.0,,3,"mobile_records,tax_records,banking_indicators","banking_indicators_36,mobile_records_489,mobile_records_4019,tax_records_3170",23.12882491580034,43965160.0,43.44,C,39559090.0,13845681.5,0.0,36828260.0,2,1,0,0.0,0.0,0,2,0.0,0,6616900.0
CZ-CB532BEC,Sidra Gondal (سیدرا گوندل),35202-5637717-3,NTN-204270,So Malik Syed,Lahore,Punjab,0302-8611069,,Filer,21887210.0,2283510.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_37,mobile_records_474,tax_records_3602",26.841013100930724,63608270.0,17.09,A,41721060.0,14602371.0,2030000.0,0.0,1,2,0,0.0,0.0,1,0,0.0,0,60718270.0
CZ-68EC4798,Mirza Baig (مرزا بایگ),21301-2855501-3,NTN-782022,So Syed Sandhu,Turbat,Balochistan,0322-9737359,,Filer,8678830.0,2042510.0,3,"mobile_records,tax_records,banking_indicators","banking_indicators_38,mobile_records_1499,tax_records_1465",29.53803083458644,18341545.0,4.43,A,9662715.0,3381950.25,9188000.0,0.0,1,0,0,0.0,0.0,2,0,0.0,0,9093545.0
CZ-18CA4855,Faisal Gondal (فایسال گوندل),54000-2608578-5,,So Zainab Sandhu,Islamabad,ICT,0301-2191736,,,,,2,"mobile_records,banking_indicators","banking_indicators_39,mobile_records_715",28.572259729701187,651613110.0,73.95,D,651613110.0,227329588.5,0.0,564166960.0,2,1,0,0.0,0.0,0,2,0.0,0,86926150.0
CZ-39D827AD,Shaiza Virk (شایزا ورک),13302-3021533-6,NTN-922667,So Sajid Rizvi,Skardu,Gilgit-Baltistan,0332-4207283,,Non-Filer,5093260.0,,5,"mobile_records,business_records,tax_records,property_records,banking_indicators","banking_indicators_40,business_records_1538,mobile_records_3379,property_records_1767,property_records_4197,tax_records_3855,tax_records_4872",15.088261431716422,77738460.0,57.44,C,72645200.0,25425820.0,0.0,72429280.0,0,1,0,0.0,0.0,0,2,0.0,0,4909180.0
