record_id,owner_name,cnic,address,area_name,city,province,property_type,size_marla,property_value
PROP-009195,Habib Afridi,38511-2355730-5,"405-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,Commercial,14.0,8866368.0
PROP-009196,Habib Afridi,38511-2355730-5,"282-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,Commercial,3.0,1424238.0
PROP-009197,Muhammad Soomro,33917-2793777-3,"290-Garden Town, Lahore",Garden Town,Lahore,Punjab,Plot,20.0,113916820.0
PROP-009198,Adnan Rajput,44769-8051688-7,"226-Jacobabad Area 4, Jacobabad",Jacobabad Area 4,Jacobabad,Sindh,Commercial,5.0,46412864.0
PROP-009199,Tanzeela Raza,57302-5576411-6,"126-Quetta Area 2, Quetta",Quetta Area 2,Quetta,Balochistan,Plot,10.0,136395270.0
PROP-009200,Tanzeela Raza,57302-5576411-6,"300-Quetta Area 3, Quetta",Quetta Area 3,Quetta,Balochistan,Plot,20.0,166473081.0
PROP-009201,Tanzeela Raza,57302-5576411-6,"77-Quetta Area 3, Quetta",Quetta Area 3,,Balochistan,Plot,14.0,18222996.0
PROP-009202,Tanzeela Raza,57302-5576411-6,"414-Quetta Area 2, Quetta",Quetta Area 2,Quetta,Balochistan,Commercial,10.0,167698922.0
PROP-009203,Fahad Mughal,18198-5271356-5,"65-Mardan Area 2, Mardan",Mardan Area 2,Mardan,KPK,Commercial,7.0,6733804.0
PROP-009204,Fahad Mughal,18198-5271356-5,"202-Mardan Area 5, Mardan",Mardan Area 5,Mardan,KPK,House,10.0,16655300.0
PROP-009205,Iram Khan,32569-1338012-0,"153-Saddar, Rawalpindi",Saddar,Rawalpindi,Punjab,House,14.0,81653180.0
PROP-009206,Ghazala Shah,12521-8205955-6,"465-Nowshera Area 4, Nowshera",Nowshera Area 4,Nowshera,KPK,Plot,5.0,7392030.0
PROP-009207,Maryam Niazi,34096-9920814-4,"353-Dera Ghazi Khan Area 2, Dera Ghazi Khan",Dera Ghazi Khan Area 2,Dera Ghazi Khan,Punjab,Agricultural Land,1266.0,487604964.0
PROP-009208,,30343-6165841-8,"185-Sargodha Area 5, Sargodha",Sargodha Area 5,Sargodha,Punjab,Flat,4.0,1466192.0
PROP-009209,Hina Niazi,30343-6165841-8,"349-Sargodha Area 4, Sargodha",Sargodha Area 4,Sargodha,Punjab,Flat,,18732690.0
PROP-009210,Zafar Minhas,38462-6493174-1,"265-Jhelum Area 5, Jhelum",Jhelum Area 5,Jhelum,Punjab,Plot,14.0,16846942.0
PROP-009211,Umair Ahmed,37446-3751312-7,"320-DHA Phase 5, Lahore",DHA Phase 5,Lahore,Punjab,Plot,14.0,149536436.0
PROP-009212,Khadija Khan,30975-8262503-6,"258-Sargodha Area 5, Sargodha",Sargodha Area 5,Sargodha,Punjab,Plot,7.0,11749969.0
PROP-009213,Riffat Brohi,34514-0614883-0,"202-Madina Town, Faisalabad",Madina Town,Faisalabad,Punjab,Agricultural Land,353.0,196317420.0
PROP-009214,Humaira Hussain,30681-8961351-8,"244-Gujrat Area 2, Gujrat",Gujrat Area 2,Gujrat,Punjab,Flat,12.0,12884844.0
PROP-009215,Maryam Siddiqui,51027-9178958-6,"353-Sibi Area 1, Sibi",Sibi Area 1,Sibi,Balochistan,Commercial,7.0,11553885.0
PROP-009216,Meriam Siddiqui,51027-9178958-6,,Sibi Area 5,Sibi,Balochistan,Agricultural Land,630.0,89781930.0
PROP-009217,Mariam Siddiqui,51027-9178958-6,"302-Sibi Area 1, Sibi",Sibi Area 1,Sibi,Balochistan,Agricultural Land,1804.0,352725296.0
PROP-009218,Ahmed Sheikh,36393-8275868-3,"364-Saddar, Rawalpindi",Saddar,Rawalpindi,Punjab,Flat,5.0,31341545.0
PROP-009219,Ahmad Sheikh,36393-8275868-3,"44-Bahria Town Phase 8, Rawalpindi",Bahria Town Phase 8,Rawalpindi,Punjab,Plot,7.0,14514213.0
PROP-009220,Daniyal Khattak,34737-6162848-9,"8-Jhelum Area 4, Jhelum",Jhelum Area 4,Jhelum,Punjab,Plot,10.0,
PROP-009221,Rizwan Hussain,64632-8517883-9,"240-F-11, Islamabad",,Islamabad,Islamabad,Agricultural Land,719.0,2003449641.0
PROP-009222,Rizwan Hussain,64632-8517883-9,"494-G-10, Islamabad",G-10,Islamabad,Islamabad,House,5.0,92744690.0
PROP-009223,Rizwan Hussain,64632-8517883-9,"315-G-9, Islamabad",G-9,Islamabad,Islamabad,Flat,10.0,74517930.0
PROP-009224,Ahmed Shaikh,64422-6627960-5,"248-F-6, Islamabad",F-6,Islamabad,Islamabad,Flat,10.0,139235810.0
PROP-009225,Sohail Ahmed,46028-9639539-1,"201-Nawabshah Area 3, Nawabshah",Nawabshah Area 3,Nawabshah,Sindh,House,20.0,8209940.0
PROP-009226,,33056-2107801-6,"214-Dera Ghazi Khan Area 1, Dera Ghazi Khan",Dera Ghazi Khan Area 1,Dera Ghazi Khan,Punjab,Plot,7.0,15661428.0
PROP-009227,Maheen Rajput,33056-2107801-6,"247-Dera Ghazi Khan Area 2, Dera Ghazi Khan",Dera Ghazi Khan Area 2,Dera Ghazi Khan,Punjab,Agricultural Land,998.0,30973871.0
PROP-009228,Zafar Memon,57058-9135438-5,"46-Chaman Area 5, Chaman",Chaman Area 5,Chaman,Balochistan,Plot,14.0,84020418.0
PROP-009229,Zafar Memon,57058-9135438-5,"471-Chaman Area 2, Chaman",,Chaman,Balochistan,Plot,7.0,169035093.0
PROP-009230,Farah Brohi,65319-8728925-2,"106-G-11, Islamabad",G-11,Islamabad,Islamabad,Agricultural Land,1039.0,1400044188.0
PROP-009231,Farah Brohi,65319-8728925-2,"53-Bahria Town Phase 7, Islamabad",Bahria Town Phase 7,Islamabad,Islamabad,House,3.0,9935118.0
PROP-009232,Farah Brohi,65319-8728925-2,"354-G-11, Islamabad",G-11,Islamabad,Islamabad,Commercial,14.0,49361294.0
PROP-009233,Farah Brohi,65319-8728925-2,,F-8,Islamabad,Islamabad,Plot,5.0,162951330.0
PROP-009234,Farah Brohi,65319-8728925-2,"449-F-11, Islamabad",F-11,Islamabad,Islamabad,Flat,5.0,123218128.0
PROP-009235,Aneela Brohi,46584-5924697-6,"244-Jacobabad Area 2, Jacobabad",Jacobabad Area 2,Jacobabad,Sindh,Plot,7.0,58980987.0
PROP-009236,Aneela Brohi,46584-5924697-6,"13-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,Agricultural Land,1457.0,312118540.0
PROP-009237,Aneela Brohi,46584-5924697-6,"306-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,Agricultural Land,1930.0,453333840.0
PROP-009238,Sohail Memon,14300-7025841-3,"214-Peshawar Area 4, Peshawar",Peshawar Area 4,Peshawar,KPK,Plot,20.0,29855680.0
PROP-009239,Jaweria Sheikh,43719-5931978-2,"342-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,Flat,9.0,
PROP-009240,Jaweria Sheikh,43719-5931978-2,"10-Jacobabad Area 5, Jacobabad",Jacobabad Area 5,Jacobabad,Sindh,Plot,7.0,7030401.0
PROP-009241,Farzana Cheema,36889-8723832-4,"78-Bahawalpur Area 2, Bahawalpur",Bahawalpur Area 2,Bahawalpur,Punjab,Agricultural Land,1302.0,494532150.0
PROP-009242,Farzana Cheema,36889-8723832-4,"179-Bahawalpur Area 1, Bahawalpur",Bahawalpur Area 1,Bahawalpur,Punjab,Agricultural Land,276.0,98845812.0
PROP-009243,Azhar Khan,34319-1043517-7,"100-Sahiwal Area 1, Sahiwal",Sahiwal Area 1,Sahiwal,Punjab,Commercial,3.0,2012769.0
PROP-009244,Azhar Khan,34319-1043517-7,"211-Sahiwal Area 1, Sahiwal",Sahiwal Area 1,Sahiwal,Punjab,Flat,4.0,7130584.0
PROP-009245,Azhar Khan,,"59-Sahiwal Area 2, Sahiwal",Sahiwal Area 2,Sahiwal,Punjab,Flat,10.0,
PROP-009246,Tahira Hussain,11443-2336861-0,"172-Nowshera Area 2, Nowshera",Nowshera Area 2,,KPK,Plot,7.0,6978125.0
PROP-009247,Tahira Khattak,39555-1110476-6,"221-Model Town, Lahore",Model Town,Lahore,Punjab,Plot,20.0,60791360.0
PROP-009248,Tahira Khattak,39555-1110476-6,"1-DHA Phase 5, Lahore",DHA Phase 5,Lahore,Punjab,Plot,5.0,33132490.0
PROP-009249,Tahira Khattak,39555-1110476-6,"404-Township, Lahore",Township,Lahore,Punjab,Plot,14.0,203265216.0
PROP-009250,Irfan Cheema,46691-8158694-3,"133-Bahria Town Karachi, Karachi",Bahria Town Karachi,Karachi,Sindh,Agricultural Land,179.0,78764833.0
PROP-009251,Irfan Cheema,46691-8158694-3,"463-Clifton, Karachi",Clifton,Karachi,Sindh,Commercial,5.0,42489095.0
PROP-009252,,13919-2288505-7,"220-Peshawar Area 2, Peshawar",Peshawar Area 2,Peshawar,KPK,Agricultural Land,1459.0,472425659.0
PROP-009253,Zainab Rajput,44293-6766762-8,"404-Shikarpur Area 1, Shikarpur",Shikarpur Area 1,Shikarpur,Sindh,Agricultural Land,1759.0,126924163.0
PROP-009254,Zainab Rajput,44293-6766762-8,"453-Shikarpur Area 2, Shikarpur",Shikarpur Area 2,Shikarpur,Sindh,Plot,7.0,5127892.0
PROP-009255,Ghulam Durrani,30399-3620758-3,"168-Sheikhupura Area 2, Sheikhupura",Sheikhupura Area 2,Sheikhupura,Punjab,Flat,7.0,3711694.0
PROP-009256,Ghulam Durrani,30399-3620758-3,,Sheikhupura Area 4,Sheikhupura,Punjab,Flat,7.0,12193139.0
PROP-009257,Durr-e-Shahwar Minhas,39567-6017351-6,"13-Garden Town, Lahore",Garden Town,Lahore,Punjab,Plot,14.0,178951458.0
PROP-009258,Durr-e-Shahwar Minhas,39567-6017351-6,"366-Model Town, Lahore",Model Town,Lahore,Punjab,House,3.0,44877441.0
PROP-009259,Asma Jamali,31786-7110864-4,"384-Multan Area 4, Multan",Multan Area 4,Multan,Punjab,House,14.0,85080238.0
PROP-009260,Asma Jamali,31786-7110864-4,"445-Multan Area 5, Multan",Multan Area 5,Multan,Punjab,House,,186881373.0
PROP-009261,Asma Jamali,31786-7110864-4,"327-Multan Area 2, Multan",Multan Area 2,Multan,Punjab,Commercial,5.0,166849082.0
PROP-009262,Asma Jamali,31786-7110864-4,"244-Multan Area 5, Multan",,Multan,Punjab,Commercial,7.0,44133312.0
PROP-009263,Saima Siddiqui,18656-4468294-0,"305-Nowshera Area 2, Nowshera",Nowshera Area 2,Nowshera,KPK,Flat,4.0,7366060.0
PROP-009264,Saima Siddiqui,18656-4468294-0,"342-Nowshera Area 2, Nowshera",Nowshera Area 2,Nowshera,KPK,Plot,10.0,38859205.0
PROP-009265,Amir Jamali,33062-1735220-3,"197-Cantt, Lahore",Cantt,Lahore,Punjab,House,14.0,30913029.0
PROP-009266,Amir Jamali,33062-1735220-3,"186-Cantt, Lahore",Cantt,Lahore,Punjab,Flat,12.0,163100659.0
PROP-009267,Wardah Baloch,35508-0834089-8,"35-Rahim Yar Khan Area 2, Rahim Yar Khan",Rahim Yar Khan Area 2,Rahim Yar Khan,Punjab,Agricultural Land,,23624410.0
PROP-009268,Asma Jatoi,38299-5486763-8,"136-Cantt, Lahore",Cantt,Lahore,Punjab,House,20.0,173926080.0
PROP-009269,Aisha Khan,49815-5669876-8,"79-PECHS, Karachi",PECHS,Karachi,Sindh,House,20.0,45982660.0
PROP-009270,Nadeem Warraich,39173-1221938-3,"496-Rahim Yar Khan Area 1, Rahim Yar Khan",Rahim Yar Khan Area 1,Rahim Yar Khan,Punjab,Agricultural Land,106.0,74510764.0
PROP-009271,Nadeem Durrani,42450-7911452-9,"359-DHA Phase 6, Karachi",,Karachi,Sindh,Plot,7.0,38816149.0
PROP-009272,Nadeem Durrani,42450-7911452-9,"220-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,Plot,20.0,115439020.0
PROP-009273,Rabia Shaikh,33396-9843317-0,"114-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,House,20.0,39019400.0
PROP-009274,Rabia Jamali,45718-0704724-4,"337-Mirpur Khas Area 2, Mirpur Khas",Mirpur Khas Area 2,Mirpur Khas,Sindh,Plot,10.0,19220360.0
PROP-009275,Hassan Mughal,17623-9592638-9,"51-Peshawar Area 1, Peshawar",Peshawar Area 1,Peshawar,KPK,Flat,10.0,6987440.0
PROP-009276,Haasan Mughal,17623-9592638-9,"433-Peshawar Area 1, Peshawar",Peshawar Area 1,Peshawar,KPK,Agricultural Land,1197.0,392207823.0
PROP-009277,Hasan Mughal,17623-9592638-9,"455-Peshawar Area 5, Peshawar",Peshawar Area 5,Peshawar,KPK,Plot,20.0,
PROP-009278,Bano Mengal,43234-6071457-2,"122-Hyderabad Area 2, Hyderabad",Hyderabad Area 2,Hyderabad,Sindh,Flat,9.0,11094192.0
PROP-009279,Zafar Gill,70087-5218733-1,"46-Chilas Area 1, Chilas",Chilas Area 1,Chilas,GB,House,20.0,33948080.0
PROP-009280,Hussain Jatoi,35221-5311402-1,"232-Gujrat Area 4, Gujrat",Gujrat Area 4,,Punjab,Agricultural Land,712.0,44888752.0
PROP-009281,Iqbal Junejo,30978-8218047-7,"373-Peoples Colony, Faisalabad",Peoples Colony,Faisalabad,Punjab,Commercial,10.0,6048500.0
PROP-009282,Iqbal Junejo,30978-8218047-7,"329-Madina Town, Faisalabad",Madina Town,Faisalabad,Punjab,Flat,6.0,13014810.0
PROP-009283,Sajid Qureshi,38315-6196058-5,"407-DHA Phase 5, Lahore",DHA Phase 5,Lahore,Punjab,Plot,10.0,40476470.0
PROP-009284,Sajid Qureshi,38315-6196058-5,"293-Cantt, Lahore",Cantt,Lahore,Punjab,Agricultural Land,1090.0,
PROP-009285,,38315-6196058-5,"204-Gulberg III, Lahore",Gulberg III,Lahore,Punjab,Plot,5.0,23008572.0
PROP-009286,Sadia Bugti,37817-4957975-0,"455-Committee Chowk, Rawalpindi",Committee Chowk,Rawalpindi,Punjab,Flat,3.0,22485468.0
PROP-009287,Sadia Bugti,,"357-Satellite Town, Rawalpindi",Satellite Town,Rawalpindi,Punjab,House,7.0,51145710.0
PROP-009288,Asma Hussain,34938-4741369-2,"285-Gujrat Area 1, Gujrat",Gujrat Area 1,Gujrat,Punjab,Commercial,7.0,
PROP-009289,Asma Hussain,34938-4741369-2,,Gujrat Area 2,Gujrat,Punjab,Commercial,3.0,3367656.0
PROP-009290,Liaquat Khan,,"338-Zhob Area 4, Zhob",Zhob Area 4,Zhob,Balochistan,House,3.0,4883784.0
PROP-009291,Aneela Abbasi,38595-4792418-4,"355-Rahim Yar Khan Area 5, Rahim Yar Khan",Rahim Yar Khan Area 5,Rahim Yar Khan,Punjab,Commercial,10.0,64829256.0
PROP-009292,Babar Brohi,48831-8336977-1,"109-Hyderabad Area 5, Hyderabad",Hyderabad Area 5,Hyderabad,Sindh,House,10.0,3737600.0
PROP-009293,Babar Brohi,48831-8336977-1,"233-Hyderabad Area 2, Hyderabad",Hyderabad Area 2,Hyderabad,Sindh,Plot,20.0,23299180.0
PROP-009294,Maheen Warraich,42524-2088300-2,"200-Sukkur Area 5, Sukkur",Sukkur Area 5,Sukkur,Sindh,Plot,,4670575.0
PROP-009295,Maheen Warraich,42524-2088300-2,"329-Sukkur Area 4, Sukkur",Sukkur Area 4,Sukkur,Sindh,Flat,5.0,2960605.0
PROP-009296,Maheen Warraich,42524-2088300-2,"399-Sukkur Area 1, Sukkur",Sukkur Area 1,Sukkur,Sindh,House,14.0,8345358.0
PROP-009297,Nadeea Mengal,35621-5511518-0,"228-Bahria Town, Lahore",Bahria Town,Lahore,Punjab,Flat,3.0,9709200.0
PROP-009298,Basit Chaudhry,30932-3214147-9,"452-Wapda Town, Lahore",Wapda Town,Lahore,Punjab,Flat,,56406760.0
PROP-009299,Bano Sheikh,49188-1758947-6,"349-Shikarpur Area 3, Shikarpur",Shikarpur Area 3,Shikarpur,Sindh,Commercial,3.0,3943815.0
PROP-009300,Bano Sheikh,49188-1758947-6,"276-Shikarpur Area 2, Shikarpur",Shikarpur Area 2,Shikarpur,Sindh,Flat,9.0,5636322.0
PROP-009301,Bano Khan,39515-4109561-2,"197-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,Agricultural Land,,129535359.0
PROP-009302,Mansoor Ahmed,,"346-Committee Chowk, Rawalpindi",Committee Chowk,Rawalpindi,Punjab,Flat,8.0,53683776.0
PROP-009303,Yasir Siddiqui,56793-0044057-3,"234-Quetta Area 2, Quetta",Quetta Area 2,Quetta,Balochistan,Plot,10.0,7964490.0
PROP-009304,Yasir Siddiqui,56793-0044057-3,"383-Quetta Area 2, Quetta",Quetta Area 2,Quetta,Balochistan,Commercial,7.0,6238925.0
PROP-009305,Yasir Siddiqui,56793-0044057-3,"498-Quetta Area 1, Quetta",Quetta Area 1,Quetta,Balochistan,Commercial,7.0,9650011.0
PROP-009306,Naveed Khoso,32931-9448581-1,"274-Iqbal Town, Lahore",Iqbal Town,Lahore,Punjab,Flat,6.0,20048436.0
PROP-009307,Naveed Khoso,32931-9448581-1,"288-Wapda Town, Lahore",Wapda Town,Lahore,Punjab,Plot,14.0,
PROP-009308,Naveed Khoso,32931-9448581-1,"237-Garden Town, Lahore",Garden Town,Lahore,Punjab,Agricultural Land,1792.0,1733355008.0
PROP-009309,Maheen Sheikh,36210-9148871-6,"88-Sialkot Area 3, Sialkot",Sialkot Area 3,Sialkot,Punjab,House,7.0,12421010.0
PROP-009310,,36210-9148871-6,,Sialkot Area 3,Sialkot,Punjab,Plot,5.0,9444050.0
PROP-009311,Maheen Sheikh,36210-9148871-6,,Sialkot Area 5,Sialkot,Punjab,House,7.0,5612628.0
PROP-009312,Iqbal Bugti,,"66-Larkana Area 4, Larkana",Larkana Area 4,Larkana,Sindh,House,7.0,12618403.0
PROP-009313,Iqbal Bugti,49815-6643724-7,"246-Larkana Area 5, Larkana",Larkana Area 5,Larkana,Sindh,Agricultural Land,539.0,77759913.0
PROP-009314,Hina Bugti,31553-8439829-4,"167-Gujranwala Area 1, Gujranwala",Gujranwala Area 1,Gujranwala,Punjab,Flat,9.0,2725290.0
PROP-009315,Mushtaq Laghari,30999-9650191-3,"485-Multan Area 5, Multan",Multan Area 5,Multan,Punjab,Plot,14.0,182921236.0
PROP-009316,Mushtaq Laghari,30999-9650191-3,"382-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,Commercial,7.0,
PROP-009317,Mushtaq Laghari,30999-9650191-3,"348-Multan Area 4, Multan",Multan Area 4,Multan,Punjab,Agricultural Land,259.0,
PROP-009318,Bano Bhatti,35578-8112581-2,"290-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,Commercial,10.0,17377010.0
PROP-009319,Bano Bhatti,35578-8112581-2,"82-Multan Area 3, Multan",Multan Area 3,Multan,Punjab,Plot,20.0,6678680.0
PROP-009320,Bano Bhatti,35578-8112581-2,"249-Multan Area 2, Multan",Multan Area 2,Multan,Punjab,Flat,12.0,
PROP-009321,Bano Bhatti,35578-8112581-2,,Multan Area 5,Multan,Punjab,Commercial,20.0,37911500.0
PROP-009322,Noor Gondal,31154-2562268-0,"407-Bahria Town, Lahore",Bahria Town,Lahore,Punjab,Flat,3.0,22890087.0
PROP-009323,Madiha Kayani,34720-2138425-4,,Iqbal Town,Lahore,Punjab,Plot,14.0,
PROP-009324,,34720-2138425-4,"230-Gulberg III, Lahore",Gulberg III,Lahore,Punjab,House,3.0,40087887.0
PROP-009325,Sajid Sethi,46127-7933593-3,"368-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,House,5.0,78001298.0
PROP-009326,Sajid Sethi,46127-7933593-3,"270-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,Agricultural Land,1547.0,39266038.0
PROP-009327,Sajid Sethi,46127-7933593-3,"485-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,Plot,7.0,18606644.0
PROP-009328,Sajid Sethi,46127-7933593-3,,Jacobabad Area 3,Jacobabad,Sindh,House,7.0,174269326.0
PROP-009329,Sajid Sethi,46127-7933593-3,"10-Jacobabad Area 1, Jacobabad",Jacobabad Area 1,Jacobabad,Sindh,Agricultural Land,1146.0,121796182.0
PROP-009330,Khadeeja Raza,70285-2851124-6,"129-Gilgit Area 5, Gilgit",Gilgit Area 5,Gilgit,GB,Plot,20.0,16197800.0
PROP-009331,Amir Laghari,45308-9560307-1,"83-Shikarpur Area 1, Shikarpur",Shikarpur Area 1,Shikarpur,Sindh,Agricultural Land,1030.0,222351250.0
PROP-009332,Amir Laghari,45308-9560307-1,"195-Shikarpur Area 5, Shikarpur",,Shikarpur,Sindh,Commercial,10.0,8607310.0
PROP-009333,Durr-e-Shahwar Niazi,11491-9202800-0,"470-Mansehra Area 2, Mansehra",,Mansehra,KPK,Flat,12.0,16146288.0
PROP-009334,Ghulam Mengal,58445-6027084-5,"178-Gwadar Area 2, Gwadar",Gwadar Area 2,Gwadar,Balochistan,Commercial,10.0,4005410.0
PROP-009335,Rabia Junejo,,"371-Wapda Town, Lahore",Wapda Town,Lahore,Punjab,House,3.0,171326391.0
PROP-009336,Rabia Junejo,36269-1620974-6,"470-Iqbal Town, Lahore",Iqbal Town,Lahore,Punjab,Plot,,132462176.0
PROP-009337,Rabia Junejo,36269-1620974-6,"371-Johar Town, Lahore",Johar Town,Lahore,Punjab,Plot,20.0,192947384.0
PROP-009338,Rabia Junejo,36269-1620974-6,"62-Garden Town, Lahore",Garden Town,Lahore,Punjab,Commercial,7.0,129600913.0
PROP-009339,Riffat Gondal,45598-9672079-4,"425-Khairpur Area 2, Khairpur",Khairpur Area 2,Khairpur,Sindh,Flat,3.0,4492476.0
PROP-009340,Riffat Gondal,45598-9672079-4,"49-Khairpur Area 5, Khairpur",Khairpur Area 5,Khairpur,Sindh,House,20.0,24398060.0
PROP-009341,Riffat Memon,19877-3114254-8,"138-Peshawar Area 4, Peshawar",Peshawar Area 4,Peshawar,KPK,House,10.0,4289920.0
PROP-009342,Umair Khan,45480-5188750-7,"472-Mirpur Khas Area 5, Mirpur Khas",Mirpur Khas Area 5,Mirpur Khas,Sindh,Agricultural Land,1488.0,105673010.0
PROP-009343,Umair Khan,45480-5188750-7,"183-Mirpur Khas Area 2, Mirpur Khas",Mirpur Khas Area 2,Mirpur Khas,Sindh,House,14.0,69382851.0
PROP-009344,Umair Khan,45480-5188750-7,"321-Mirpur Khas Area 5, Mirpur Khas",Mirpur Khas Area 5,Mirpur Khas,Sindh,Commercial,5.0,150964501.0
PROP-009345,Umair Khan,45480-5188750-7,"284-Mirpur Khas Area 2, Mirpur Khas",Mirpur Khas Area 2,Mirpur Khas,Sindh,House,5.0,101765056.0
PROP-009346,Umair Khan,45480-5188750-7,"213-Mirpur Khas Area 2, Mirpur Khas",Mirpur Khas Area 2,Mirpur Khas,Sindh,Agricultural Land,382.0,24177544.0
PROP-009347,Nadia Mughal,13020-9703384-0,"95-Mardan Area 2, Mardan",Mardan Area 2,Mardan,KPK,Flat,12.0,193989496.0
PROP-009348,Nadia Mughal,13020-9703384-0,"345-Mardan Area 3, Mardan",Mardan Area 3,Mardan,KPK,Agricultural Land,1824.0,126729719.0
PROP-009349,,39379-0119089-3,"367-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Plot,7.0,7863793.0
PROP-009350,Rabia Chandio,35217-9063926-2,"429-Jhelum Area 5, Jhelum",Jhelum Area 5,Jhelum,Punjab,Plot,5.0,5052370.0
PROP-009351,Rabia Chandio,35217-9063926-2,"403-Jhelum Area 2, Jhelum",Jhelum Area 2,Jhelum,Punjab,Plot,7.0,8045758.0
PROP-009352,Sadia Hashmi,53122-0390779-4,"109-Quetta Area 1, Quetta",Quetta Area 1,Quetta,Balochistan,Agricultural Land,899.0,157613084.0
PROP-009353,Sadia Hashmi,53122-0390779-4,"59-Quetta Area 1, Quetta",Quetta Area 1,Quetta,Balochistan,Plot,10.0,49295130.0
PROP-009354,Sadia Hashmi,53122-0390779-4,"266-Quetta Area 2, Quetta",Quetta Area 2,Quetta,Balochistan,Plot,5.0,35504760.0
PROP-009355,Naila Baloch,49285-6288048-2,"491-Gulshan-e-Iqbal, Karachi",Gulshan-e-Iqbal,Karachi,Sindh,House,10.0,39342420.0
PROP-009356,Bilal Shaikh,49450-3116121-1,,Hyderabad Area 1,Hyderabad,Sindh,Plot,14.0,14231182.0
PROP-009357,Saeed Bugti,47868-7894997-5,"423-DHA Phase 6, Karachi",DHA Phase 6,Karachi,Sindh,Plot,20.0,58499160.0
PROP-009358,Naveed Bhatti,34904-2133112-5,"52-Garden Town, Lahore",Garden Town,Lahore,Punjab,Plot,20.0,181416740.0
PROP-009359,Naveed Bhatti,34904-2133112-5,"114-Gulberg III, Lahore",Gulberg III,Lahore,Punjab,Plot,10.0,28695610.0
PROP-009360,Lubna Sheikh,40261-5953980-4,,Mirpur Khas Area 1,Mirpur Khas,Sindh,Flat,10.0,24847629.0
PROP-009361,Humaira Afridi,34872-4000773-0,"394-Sheikhupura Area 3, Sheikhupura",Sheikhupura Area 3,Sheikhupura,Punjab,Commercial,7.0,12851251.0
PROP-009362,Durr-e-Shahwar Sethi,30494-3168457-4,"2-Gujrat Area 1, Gujrat",Gujrat Area 1,Gujrat,Punjab,Plot,7.0,11948895.0
PROP-009363,Salman Laghari,37945-5802762-3,,Sheikhupura Area 2,Sheikhupura,Punjab,Flat,7.0,7873635.0
PROP-009364,Salman Laghari,37945-5802762-3,"45-Sheikhupura Area 1, Sheikhupura",Sheikhupura Area 1,,Punjab,Commercial,3.0,4458567.0
PROP-009365,Asma Jamali,19809-0130546-8,"42-Peshawar Area 1, Peshawar",Peshawar Area 1,Peshawar,KPK,Plot,7.0,3577896.0
PROP-009366,Farah Jatoi,67191-2724156-6,"159-F-6, Islamabad",F-6,Islamabad,Islamabad,Plot,20.0,236207980.0
PROP-009367,Basit Raza,32364-6151413-3,,Dera Ghazi Khan Area 1,Dera Ghazi Khan,Punjab,Agricultural Land,854.0,162845844.0
PROP-009368,Parveen Kayani,,"367-DHA Phase 6, Karachi",,Karachi,Sindh,Plot,20.0,49920300.0
PROP-009369,Parveen Kayani,48282-4650860-4,"106-Malir Cantt, Karachi",Malir Cantt,Karachi,Sindh,Commercial,7.0,75105079.0
PROP-009370,Fatima Minhas,36674-4137717-2,"95-Multan Area 5, Multan",Multan Area 5,Multan,Punjab,Plot,7.0,2136022.0
PROP-009371,Fatimah Minhas,36674-4137717-2,"150-Multan Area 5, Multan",Multan Area 5,Multan,Punjab,Plot,,3331391.0
PROP-009372,,39651-6895361-8,"199-Gujrat Area 2, Gujrat",Gujrat Area 2,Gujrat,Punjab,Flat,7.0,9266978.0
PROP-009373,Jaweria Baig,39651-6895361-8,"406-Gujrat Area 2, Gujrat",Gujrat Area 2,,Punjab,Agricultural Land,1530.0,175203360.0
PROP-009374,Sanaa Virk,47812-7435873-0,"479-Gulistan-e-Johar, Karachi",Gulistan-e-Johar,Karachi,Sindh,House,20.0,58100600.0
PROP-009375,Sana Virk,47812-7435873-0,"302-Gulistan-e-Johar, Karachi",Gulistan-e-Johar,Karachi,Sindh,Agricultural Land,1542.0,2878992642.0
PROP-009376,Samina Shaikh,43823-4548363-0,"65-Mirpur Khas Area 1, Mirpur Khas",Mirpur Khas Area 1,Mirpur Khas,Sindh,Agricultural Land,454.0,48640198.0
PROP-009377,Samina Shaikh,43823-4548363-0,"43-Mirpur Khas Area 4, Mirpur Khas",Mirpur Khas Area 4,Mirpur Khas,Sindh,House,20.0,58887343.0
