citizen_id,cnic,canonical_first,canonical_name,first_name,last_name,father_name,ntn,gender,province,city,wealth_class,declared_income,tax_paid,is_filer,is_anomaly,is_extreme,has_activity,category
CIT-009425,56571-2303953-4,Noor,Noor Sethi,Noor,Sethi,Zafar Virk,,F,Balochistan,Quetta,low,371745,0,False,False,False,True,Medium
CIT-009426,34717-4031214-8,Nighat,Nighat Jamali,Nighat,Jamali,Pervaiz Abbasi,0668666,F,Punjab,Sahiwal,low,478401,0,True,False,False,True,Positive
CIT-009427,45358-1264701-9,Talha,Talha Butt,Talha,Butt,Salman Aslam,5225618,M,Sindh,Karachi,upper,5652177,875541,True,False,False,True,Positive
CIT-009428,61768-9254541-1,Hamza,Hamza Yousafzai,Hamza,Yousafzai,Waheed Brohi,,M,Islamabad,Islamabad,low,528507,0,False,False,False,True,Medium
CIT-009429,54341-3329789-5,Imran,Imran Malik,Imran,Malik,Khalid Khoso,,M,Balochistan,Zhob,upper,6629886,9529,False,False,False,False,Positive
CIT-009430,53316-2599741-5,Hussain,Hussain Mirza,Hussain,Mirza,Tahir Hashmi,,M,Balochistan,Quetta,middle,2129176,6681,False,False,False,False,Positive
CIT-009431,49101-4953858-3,Mushtaq,Mushtaq Ali,Mushtaq,Ali,Usman Baloch,,M,Sindh,Khairpur,low,536948,0,False,False,False,False,Positive
CIT-009432,47792-5513362-4,Maheen,Maheen Ahmed,Maheen,Ahmed,Noman Khoso,,F,Sindh,Shikarpur,high,2729332,8942,False,True,False,False,Medium
CIT-009433,37807-4597578-1,Rafiq,Rafiq Sethi,Rafiq,Sethi,Waheed Chaudhry,4880717,M,Punjab,Sahiwal,low,377310,0,True,False,False,True,Positive
CIT-009434,16152-2400083-8,Rubina,Rubina Cheema,Rubina,Cheema,Kashif Soomro,,F,KPK,Peshawar,upper,5092848,88961,False,False,False,False,Positive
CIT-009435,54650-8047951-9,Rizwan,Rizwan Gill,Rizwan,Gill,Umar Bugti,,M,Balochistan,Loralai,middle,1653864,1066,False,False,False,True,Medium
CIT-009436,10330-9806629-8,Tahira,Tahira Hashmi,Tahira,Hashmi,Zeeshan Mughal,,F,KPK,Abbottabad,low,685289,134,False,False,False,False,Positive
CIT-009437,58067-5791393-4,Rabia,Rabia Khoso,Rabia,Khoso,Atif Soomro,,F,Balochistan,Loralai,upper,4232860,3191,False,False,False,False,Positive
CIT-009438,36367-5719743-8,Ayesha,Ayesha Baig,Ayesha,Baig,Atif Siddiqui,,F,Punjab,Sargodha,upper,5389944,14726,False,False,False,False,Positive
CIT-009439,39075-3050033-6,Riffat,Riffat Awan,Riffat,Awan,Rizwan Memon,2617156,F,Punjab,Sialkot,low,665482,1496,True,False,False,True,Positive
CIT-009440,17131-3488939-6,Aisha,Aisha Sheikh,Aisha,Sheikh,Saeed Khoso,,F,KPK,Peshawar,middle,1645137,6621,False,False,False,False,Positive
CIT-009441,38998-0989141-5,Rashid,Rashid Jamali,Rashid,Jamali,Ali Khoso,,M,Punjab,Sheikhupura,high,5028899,30423,False,True,False,False,Medium
CIT-009442,36035-4354208-6,Bano,Bano Mirza,Bano,Mirza,Ehsan Sethi,,F,Punjab,Sialkot,low,479501,0,False,False,False,False,Positive
CIT-009443,35569-9901031-5,Bilal,Bilal Hashmi,Bilal,Hashmi,Amir Hussain,,M,Punjab,Bahawalpur,high,2287182,11174,False,True,False,True,Medium
CIT-009444,65539-8335920-4,Riffat,Riffat Brohi,Riffat,Brohi,Saeed Shah,,F,Islamabad,Islamabad,low,466877,0,False,False,False,True,Medium
CIT-009445,10887-0952998-0,Riffat,Riffat Laghari,Riffat,Laghari,Junaid Qureshi,,F,KPK,Mansehra,low,610774,20,False,False,False,True,Medium
CIT-009446,31161-7437240-3,Umair,Umair Warraich,Umair,Warraich,Owais Sheikh,,M,Punjab,Gujranwala,high,17299353,131019,False,False,False,False,Positive
CIT-009447,47558-2514066-1,Tariq,Tariq Baig,Tariq,Baig,Mushtaq Durrani,,M,Sindh,Shikarpur,high,1887545,5954,False,True,False,False,Medium
CIT-009448,59627-3797961-3,Hussain,Hussain Baloch,Hussain,Baloch,Habib Iqbal,,M,Balochistan,Quetta,middle,1967490,5177,False,False,False,False,Positive
CIT-009449,44078-0188727-1,Iqbal,Iqbal Brohi,Iqbal,Brohi,Daniyal Yousafzai,4402746,M,Sindh,Larkana,high,4771581,795777,True,True,False,True,Medium
CIT-009450,49561-2399986-1,Basit,Basit Soomro,Basit,Soomro,Hussain Afridi,,M,Sindh,Mirpur Khas,middle,2817000,14231,False,False,False,False,Positive
CIT-009451,59058-5261382-4,Yasmin,Yasmin Bhatti,Yasmin,Bhatti,Ehsan Awan,,F,Balochistan,Loralai,middle,1600761,2322,False,False,False,False,Positive
CIT-009452,33918-5418976-6,Shazia,Shazia Kayani,Shazia,Kayani,Owais Sethi,6226728,F,Punjab,Rawalpindi,low,779344,5067,True,False,False,True,Positive
CIT-009453,32046-3751163-8,Sadia,Sadia Sethi,Sadia,Sethi,Imran Aslam,0906689,F,Punjab,Gujranwala,low,410305,0,True,False,False,True,Positive
CIT-009454,44716-5649841-4,Nadia,Nadia Kayani,Nadia,Kayani,Sohail Virk,,F,Sindh,Larkana,upper,8938371,1970,False,False,False,False,Positive
CIT-009455,42696-3519343-8,Fatima,Fatima Memon,Fatima,Memon,Mansoor Mirza,0711242,F,Sindh,Nawabshah,low,638964,1110,True,False,False,True,Positive
CIT-009456,38514-9128285-9,Umar,Umar Shaikh,Umar,Shaikh,Imran Khoso,,M,Punjab,Dera Ghazi Khan,middle,1368546,3285,False,False,False,False,Positive
CIT-009457,48942-6232207-7,Azhar,Azhar Virk,Azhar,Virk,Salman Malik,,M,Sindh,Karachi,upper,6578924,73649,False,False,False,False,Positive
CIT-009458,34467-6433365-2,Sadia,Sadia Laghari,Sadia,Laghari,Fahad Yousafzai,1703865,F,Punjab,Sialkot,low,492373,0,True,False,False,True,Positive
CIT-009459,30359-2238646-2,Parveen,Parveen Minhas,Parveen,Minhas,Kamran Mirza,7433496,F,Punjab,Sialkot,low,603221,72,True,False,False,True,Positive
CIT-009460,41443-1575735-9,Zubair,Zubair Aslam,Zubair,Aslam,Junaid Abbasi,3499520,M,Sindh,Nawabshah,upper,1357454,33276,True,True,False,True,Medium
CIT-009461,35730-6966249-0,Saima,Saima Hashmi,Saima,Hashmi,Yasir Shaikh,,F,Punjab,Rahim Yar Khan,low,455973,0,False,False,False,True,Medium
CIT-009462,33262-4409679-2,Naila,Naila Hussain,Naila,Hussain,Khalid Malik,5200949,F,Punjab,Sialkot,middle,2714248,236629,True,False,False,True,Positive
CIT-009463,36445-5360362-6,Farah,Farah Gondal,Farah,Gondal,Saeed Gondal,,F,Punjab,Gujrat,low,485409,0,False,False,False,False,Positive
CIT-009464,30558-9183050-6,Bano,Bano Sethi,Bano,Sethi,Fahad Jamali,,F,Punjab,Multan,upper,7688196,59408,False,False,False,False,Positive
CIT-009465,31024-3046363-9,Naveed,Naveed Shaikh,Naveed,Shaikh,Kashif Siddiqui,,M,Punjab,Faisalabad,middle,1682332,1774,False,False,False,False,Positive
CIT-009466,17962-4466402-5,Babar,Babar Gill,Babar,Gill,Waqas Chandio,5759979,M,KPK,Mansehra,upper,9892318,2808717,True,False,False,True,Positive
CIT-009467,31879-9794775-8,Madiha,Madiha Yousafzai,Madiha,Yousafzai,Shoaib Baloch,,F,Punjab,Multan,high,22436422,79642,False,False,False,True,Medium
CIT-009468,13903-4277392-9,Owais,Owais Khattak,Owais,Khattak,Rashid Hashmi,,M,KPK,Peshawar,low,415867,0,False,False,False,False,Positive
CIT-009469,38926-0570237-7,Kamran,Kamran Randhawa,Kamran,Randhawa,Asad Yousafzai,7703965,M,Punjab,Rawalpindi,low,789945,4892,True,False,False,True,Positive
CIT-009470,31483-7560259-4,Tahira,Tahira Shah,Tahira,Shah,Junaid Rajput,,F,Punjab,Dera Ghazi Khan,middle,1575075,792,False,False,False,False,Positive
CIT-009471,31140-9571793-7,Noman,Noman Mughal,Noman,Mughal,Saeed Khattak,,M,Punjab,Gujranwala,middle,2909872,17583,False,False,False,False,Positive
CIT-009472,38218-2428562-2,Maheen,Maheen Gill,Maheen,Gill,Junaid Khan,6169731,F,Punjab,Gujrat,middle,2352171,136958,True,False,False,True,Positive
CIT-009473,37864-2470004-3,Habib,Habib Mughal,Habib,Mughal,Umar Iqbal,,M,Punjab,Gujranwala,low,477332,0,False,False,False,True,Medium
CIT-009474,42378-2805990-2,Durr-e-Shahwar,Durr-e-Shahwar Jamali,Durr-e-Shahwar,Jamali,Zeeshan Memon,1570430,F,Sindh,Karachi,upper,3482573,349580,True,False,False,True,Positive
CIT-009475,40583-2061067-7,Noman,Noman Iqbal,Noman,Iqbal,Ahmad Chandio,,M,Sindh,Khairpur,upper,5965328,11565,False,False,False,False,Positive
CIT-009476,39664-4518349-8,Shazia,Shazia Baig,Shazia,Baig,Fahad Niazi,5901817,F,Punjab,Sialkot,middle,1855725,109369,True,False,False,True,Positive
CIT-009477,74676-6610252-8,Humaira,Humaira Mengal,Humaira,Mengal,Tanveer Warraich,,F,AJK,Muzaffarabad,high,71830,0,False,True,True,False,Negative
CIT-009478,48733-3166489-0,Naila,Naila Shaikh,Naila,Shaikh,Imran Awan,7450237,F,Sindh,Karachi,upper,8515813,2200520,True,False,False,True,Positive
CIT-009479,59314-1157085-8,Humaira,Humaira Khan,Humaira,Khan,Usman Kayani,,F,Balochistan,Chaman,upper,9662898,70405,False,False,False,False,Positive
CIT-009480,38321-4155805-8,Uzma,Uzma Afridi,Uzma,Afridi,Kashif Bugti,,F,Punjab,Gujranwala,low,407122,0,False,False,False,True,Medium
CIT-009481,41008-2123328-1,Imran,Imran Awan,Imran,Awan,Zafar Durrani,,M,Sindh,Hyderabad,low,635850,15,False,False,False,True,Medium
CIT-009482,31553-0911698-3,Muhammad,Muhammad Ahmed,Muhammad,Ahmed,Fahad Butt,,M,Punjab,Rahim Yar Khan,middle,2264621,89,False,False,False,False,Positive
CIT-009483,78937-9691680-8,Farah,Farah Bugti,Farah,Bugti,Atif Ahmed,,F,AJK,Muzaffarabad,low,689959,75,False,False,False,False,Positive
CIT-009484,33501-1161458-2,Aneela,Aneela Raza,Aneela,Raza,Umair Siddiqui,,F,Punjab,Lahore,upper,6968266,58246,False,False,False,False,Positive
CIT-009485,36001-9608322-0,Bano,Bano Shaikh,Bano,Shaikh,Adnan Khattak,,F,Punjab,Sheikhupura,upper,3350167,29980,False,False,False,False,Positive
CIT-009486,36433-1204294-7,Tanveer,Tanveer Soomro,Tanveer,Soomro,Irfan Malik,2671882,M,Punjab,Sahiwal,upper,1294407,23132,True,True,False,True,Medium
CIT-009487,54203-8479328-0,Durr-e-Shahwar,Durr-e-Shahwar Iqbal,Durr-e-Shahwar,Iqbal,Nadeem Brohi,,F,Balochistan,Sibi,low,353504,0,False,False,False,False,Positive
CIT-009488,11929-1580599-4,Shazia,Shazia Chaudhry,Shazia,Chaudhry,Zeeshan Jatoi,,F,KPK,Dera Ismail Khan,middle,1693852,2388,False,False,False,False,Positive
CIT-009489,36445-1452489-0,Tanzeela,Tanzeela Chandio,Tanzeela,Chandio,Pervaiz Baig,5021390,F,Punjab,Sargodha,upper,1418559,36601,True,True,False,True,Medium
CIT-009490,34357-0947283-8,Amna,Amna Hussain,Amna,Hussain,Shahid Khattak,1957187,F,Punjab,Bahawalpur,high,4716196,647708,True,True,False,True,Medium
CIT-009491,33923-5588232-8,Ayesha,Ayesha Qureshi,Ayesha,Qureshi,Shahid Raza,2595560,F,Punjab,Rawalpindi,upper,8467089,2079133,True,False,False,True,Positive
CIT-009492,41174-2313383-5,Bilal,Bilal Jamali,Bilal,Jamali,Salman Hashmi,1997330,M,Sindh,Sukkur,high,54244,0,True,True,True,True,Negative
CIT-009493,34257-4577425-8,Khadija,Khadija Khattak,Khadija,Khattak,Irfan Gondal,,F,Punjab,Gujranwala,low,553983,0,False,False,False,False,Positive
CIT-009494,36283-8896271-4,Amna,Amna Jatoi,Amna,Jatoi,Nadeem Mughal,9995963,F,Punjab,Dera Ghazi Khan,high,18628417,5964179,True,False,False,True,Positive
CIT-009495,12491-3744480-5,Muhammad,Muhammad Hussain,Muhammad,Hussain,Hassan Gill,,M,KPK,Kohat,low,234711,0,False,False,False,False,Positive
CIT-009496,36929-4888169-9,Asad,Asad Khattak,Asad,Khattak,Asad Siddiqui,4359470,M,Punjab,Bahawalpur,middle,1882177,93497,True,False,False,True,Positive
CIT-009497,41039-2792027-9,Tanveer,Tanveer Hussain,Tanveer,Hussain,Waheed Bhatti,,M,Sindh,Sukkur,upper,5627029,95570,False,False,False,False,Positive
CIT-009498,37617-5124679-1,Irfan,Irfan Mughal,Irfan,Mughal,Babar Afridi,,M,Punjab,Sialkot,high,11493,0,False,True,True,False,Negative
CIT-009499,31363-0992288-3,Muhammad,Muhammad Raza,Muhammad,Raza,Daniyal Baig,,M,Punjab,Dera Ghazi Khan,high,20513891,288381,False,False,False,True,Medium
CIT-009500,33400-7846968-8,Zainab,Zainab Baloch,Zainab,Baloch,Naveed Baloch,,F,Punjab,Bahawalpur,low,300191,0,False,False,False,False,Positive
CIT-009501,30007-1102769-2,Hina,Hina Durrani,Hina,Durrani,Tanveer Ali,,F,Punjab,Sheikhupura,low,401090,0,False,False,False,True,Medium
CIT-009502,34933-1730933-0,Hina,Hina Yousafzai,Hina,Yousafzai,Usman Memon,9144515,F,Punjab,Sheikhupura,low,471661,0,True,False,False,True,Positive
CIT-009503,33738-1612336-4,Zubaida,Zubaida Chaudhry,Zubaida,Chaudhry,Habib Kayani,,F,Punjab,Sahiwal,high,5577736,62076,False,True,False,False,Medium
CIT-009504,39043-7150999-1,Bilal,Bilal Khan,Bilal,Khan,Muhammad Ali,1611163,M,Punjab,Sialkot,upper,6349327,1262703,True,False,False,True,Positive
CIT-009505,54010-7294035-3,Hassan,Hassan Jatoi,Hassan,Jatoi,Fahad Khan,,M,Balochistan,Khuzdar,middle,2915983,9256,False,False,False,False,Positive
CIT-009506,30954-3972946-4,Aisha,Aisha Ahmed,Aisha,Ahmed,Kashif Yousafzai,,F,Punjab,Dera Ghazi Khan,middle,1319305,890,False,False,False,False,Positive
CIT-009507,45466-6323602-7,Ali,Ali Randhawa,Ali,Randhawa,Zubair Chaudhry,,M,Sindh,Karachi,middle,2344575,9115,False,False,False,True,Medium
CIT-009508,33915-3086916-7,Saeed,Saeed Junejo,Saeed,Junejo,Tariq Shaikh,1533533,M,Punjab,Sargodha,upper,6085745,1185528,True,False,False,True,Positive
CIT-009509,12099-2581416-3,Umair,Umair Mirza,Umair,Mirza,Waseem Junejo,,M,KPK,Peshawar,high,5403524,72910,False,True,False,False,Medium
CIT-009510,46595-9648581-4,Madiha,Madiha Aslam,Madiha,Aslam,Rizwan Malik,,F,Sindh,Karachi,low,438629,0,False,False,False,False,Positive
CIT-009511,38512-3684083-8,Wardah,Wardah Bugti,Wardah,Bugti,Waqas Laghari,4937059,F,Punjab,Sargodha,middle,2482561,191746,True,False,False,True,Positive
CIT-009512,16595-3292488-5,Zubair,Zubair Junejo,Zubair,Junejo,Nadeem Jamali,7636924,M,KPK,Mingora,middle,1966694,116516,True,False,False,True,Positive
CIT-009513,37812-5177151-5,Habib,Habib Sheikh,Habib,Sheikh,Adnan Randhawa,,M,Punjab,Sialkot,high,144050,0,False,True,True,False,Negative
CIT-009514,58319-2450519-1,Rafiq,Rafiq Khattak,Rafiq,Khattak,Umair Gill,,M,Balochistan,Khuzdar,low,407799,0,False,False,False,False,Positive
CIT-009515,35191-5890417-7,Hussain,Hussain Junejo,Hussain,Junejo,Waqas Laghari,,M,Punjab,Lahore,low,498200,0,False,False,False,True,Medium
CIT-009516,40764-0177958-5,Waqas,Waqas Yousafzai,Waqas,Yousafzai,Waseem Mughal,,M,Sindh,Khairpur,low,465327,0,False,False,False,False,Positive
CIT-009517,38527-8164123-6,Aneela,Aneela Gondal,Aneela,Gondal,Zahid Aslam,,F,Punjab,Lahore,low,579034,0,False,False,False,False,Positive
CIT-009518,34244-5415146-5,Tariq,Tariq Malik,Tariq,Malik,Zahid Awan,,M,Punjab,Sheikhupura,low,350961,0,False,False,False,False,Positive
CIT-009519,19897-0776922-9,Pervaiz,Pervaiz Tahir,Pervaiz,Tahir,Habib Awan,,M,KPK,Peshawar,high,27258911,470035,False,False,False,False,Positive
CIT-009520,18921-0755512-1,Rafiq,Rafiq Ali,Rafiq,Ali,Hussain Junejo,4733444,M,KPK,Mingora,middle,2026639,122430,True,False,False,True,Positive
CIT-009521,45234-6680465-4,Sadia,Sadia Bugti,Sadia,Bugti,Hassan Tahir,,F,Sindh,Shikarpur,upper,6059737,10276,False,False,False,False,Positive
CIT-009522,19679-2969286-9,Imran,Imran Baloch,Imran,Baloch,Liaquat Butt,6745662,M,KPK,Nowshera,low,748964,4070,True,False,False,True,Positive
CIT-009523,31570-7210955-0,Parveen,Parveen Mengal,Parveen,Mengal,Irfan Khattak,3658632,F,Punjab,Faisalabad,middle,2270485,128915,True,False,False,True,Positive
CIT-009524,45387-0786681-8,Maryam,Maryam Abbasi,Maryam,Abbasi,Adnan Mengal,,F,Sindh,Larkana,high,27438353,567390,False,False,False,False,Positive
CIT-009525,46890-2561375-9,Zahid,Zahid Ahmed,Zahid,Ahmed,Rafiq Ahmed,,M,Sindh,Nawabshah,upper,324389,0,False,True,False,False,Medium
CIT-009526,30680-1712869-2,Madiha,Madiha Aslam,Madiha,Aslam,Hamza Memon,,F,Punjab,Rahim Yar Khan,middle,1966954,7817,False,False,False,False,Positive
CIT-009527,40037-2730417-7,Junaid,Junaid Brohi,Junaid,Brohi,Saeed Hussain,7758960,M,Sindh,Mirpur Khas,high,31036871,9392171,True,False,False,True,Positive
CIT-009528,14071-7027439-2,Nighat,Nighat Ali,Nighat,Ali,Hassan Rajput,,F,KPK,Nowshera,upper,348720,0,False,True,False,True,Medium
CIT-009529,63842-9291441-4,Qudsia,Qudsia Junejo,Qudsia,Junejo,Kashif Laghari,1926653,F,Islamabad,Islamabad,upper,5481077,828679,True,False,False,True,Positive
CIT-009530,57439-2463058-3,Rafiq,Rafiq Bugti,Rafiq,Bugti,Salman Ali,0364849,M,Balochistan,Khuzdar,low,320306,0,True,False,False,True,Positive
CIT-009531,44086-5586257-2,Maheen,Maheen Durrani,Maheen,Durrani,Mansoor Brohi,,F,Sindh,Nawabshah,middle,2641299,8304,False,False,False,False,Positive
CIT-009532,17248-4135415-4,Komal,Komal Soomro,Komal,Soomro,Waseem Qureshi,,F,KPK,Swabi,middle,1767439,5344,False,False,False,True,Medium
CIT-009533,41738-3800789-3,Mushtaq,Mushtaq Laghari,Mushtaq,Laghari,Javed Gill,,M,Sindh,Khairpur,upper,5661887,79617,False,False,False,False,Positive
CIT-009534,58323-5830376-5,Noman,Noman Khattak,Noman,Khattak,Bilal Awan,7404428,M,Balochistan,Quetta,low,654353,1499,True,False,False,True,Positive
CIT-009535,17188-9208688-8,Sana,Sana Memon,Sana,Memon,Rashid Shah,1254784,F,KPK,Peshawar,high,64981,0,True,True,True,True,Negative
CIT-009536,31751-5614854-6,Naila,Naila Soomro,Naila,Soomro,Saeed Gill,,F,Punjab,Bahawalpur,middle,2043132,176,False,False,False,False,Positive
CIT-009537,36574-0624049-7,Amir,Amir Niazi,Amir,Niazi,Hassan Sethi,4568184,M,Punjab,Lahore,middle,1282994,29012,True,False,False,True,Positive
CIT-009538,33401-5081669-7,Zubair,Zubair Mirza,Zubair,Mirza,Tahir Bhatti,,M,Punjab,Lahore,middle,1762115,1558,False,False,False,True,Medium
CIT-009539,44807-1180109-5,Ghulam,Ghulam Hashmi,Ghulam,Hashmi,Shoaib Mughal,1479412,M,Sindh,Karachi,low,452170,0,True,False,False,True,Positive
CIT-009540,45852-6216863-1,Fahad,Fahad Tahir,Fahad,Tahir,Habib Baig,,M,Sindh,Mirpur Khas,middle,1066548,237,False,False,False,False,Positive
CIT-009541,13624-2883851-9,Khalid,Khalid Durrani,Khalid,Durrani,Asad Raza,,M,KPK,Peshawar,middle,1463314,422,False,False,False,True,Medium
CIT-009542,43155-9818615-4,Durr-e-Shahwar,Durr-e-Shahwar Khoso,Durr-e-Shahwar,Khoso,Rashid Sethi,2650983,F,Sindh,Khairpur,middle,1703567,74994,True,False,False,True,Positive
CIT-009543,40687-8872660-8,Yasmin,Yasmin Shah,Yasmin,Shah,Hussain Shaikh,,F,Sindh,Nawabshah,middle,1738985,2128,False,False,False,False,Positive
CIT-009544,32332-2588296-1,Liaquat,Liaquat Brohi,Liaquat,Brohi,Zafar Shaikh,3032343,M,Punjab,Jhelum,high,2580449,181836,True,True,False,True,Medium
CIT-009545,18780-1686580-3,Sajid,Sajid Mirza,Sajid,Mirza,Iqbal Raza,,M,KPK,Dera Ismail Khan,middle,2542852,20079,False,False,False,True,Medium
CIT-009546,44042-5544104-5,Umair,Umair Malik,Umair,Malik,Farhan Jamali,,M,Sindh,Sukkur,high,26670420,590783,False,False,False,True,Medium
CIT-009547,34453-8235166-0,Nighat,Nighat Shaikh,Nighat,Shaikh,Muhammad Iqbal,,F,Punjab,Dera Ghazi Khan,middle,1820393,3599,False,False,False,False,Positive
CIT-009548,37515-0221703-5,Adnan,Adnan Ali,Adnan,Ali,Usman Gill,,M,Punjab,Rawalpindi,upper,6766283,135251,False,False,False,True,Medium
CIT-009549,31950-0838168-6,Komal,Komal Yousafzai,Komal,Yousafzai,Sohail Jamali,7558325,F,Punjab,Gujranwala,low,394723,0,True,False,False,True,Positive
CIT-009550,69656-6292470-5,Iqbal,Iqbal Khoso,Iqbal,Khoso,Amir Mirza,6989200,M,Islamabad,Islamabad,upper,6880328,1288293,True,False,False,True,Positive
CIT-009551,36451-7993705-0,Ayesha,Ayesha Brohi,Ayesha,Brohi,Imran Afridi,2850552,F,Punjab,Dera Ghazi Khan,low,447862,0,True,False,False,True,Positive
CIT-009552,14110-0078857-9,Hassan,Hassan Jamali,Hassan,Jamali,Fahad Butt,6751957,M,KPK,Mansehra,upper,4584971,757093,True,False,False,True,Positive
CIT-009553,39700-9125459-2,Tanzeela,Tanzeela Awan,Tanzeela,Awan,Khalid Hussain,6814600,F,Punjab,Lahore,low,593859,0,True,False,False,True,Positive
CIT-009554,33050-0323549-4,Tahira,Tahira Siddiqui,Tahira,Siddiqui,Ehsan Laghari,,F,Punjab,Rawalpindi,middle,2815919,22520,False,False,False,True,Medium
CIT-009555,59395-6832470-6,Ayesha,Ayesha Hashmi,Ayesha,Hashmi,Noman Soomro,2207260,F,Balochistan,Khuzdar,middle,2237223,157655,True,False,False,True,Positive
CIT-009556,42091-1436643-3,Habib,Habib Niazi,Habib,Niazi,Pervaiz Randhawa,,M,Sindh,Karachi,upper,7914153,126679,False,False,False,False,Positive
CIT-009557,11034-2671572-2,Farzana,Farzana Baloch,Farzana,Baloch,Sajid Baloch,6124334,F,KPK,Mansehra,upper,5132384,844828,True,False,False,True,Positive
CIT-009558,39382-4584038-7,Kashif,Kashif Ahmed,Kashif,Ahmed,Pervaiz Baloch,,M,Punjab,Multan,low,309613,0,False,False,False,False,Positive
CIT-009559,43923-2143432-7,Naveed,Naveed Niazi,Naveed,Niazi,Tahir Cheema,3182699,M,Sindh,Larkana,low,781839,4005,True,False,False,True,Positive
CIT-009560,62003-3184181-3,Umar,Umar Tahir,Umar,Tahir,Yasir Bugti,,M,Islamabad,Islamabad,low,926082,594,False,False,False,True,Medium
CIT-009561,11822-0812141-9,Hassan,Hassan Memon,Hassan,Memon,Amir Aslam,,M,KPK,Mingora,high,10760432,299904,False,True,False,False,Medium
CIT-009562,45460-4491466-6,Zainab,Zainab Hussain,Zainab,Hussain,Shoaib Abbasi,,F,Sindh,Larkana,middle,1627509,5372,False,False,False,True,Medium
CIT-009563,32775-8667708-0,Iram,Iram Minhas,Iram,Minhas,Kamran Junejo,,F,Punjab,Lahore,high,91952,0,False,True,True,True,Negative
CIT-009564,30696-6686877-4,Rubina,Rubina Khattak,Rubina,Khattak,Hamza Hussain,,F,Punjab,Lahore,upper,4243418,18081,False,False,False,False,Positive
CIT-009565,35762-8984210-9,Pervaiz,Pervaiz Jamali,Pervaiz,Jamali,Qasim Yousafzai,,M,Punjab,Sheikhupura,low,363182,0,False,False,False,True,Medium
CIT-009566,41449-1641316-0,Iram,Iram Aslam,Iram,Aslam,Ehsan Yousafzai,,F,Sindh,Sukkur,low,301717,0,False,False,False,True,Medium
CIT-009567,35098-0639513-5,Ghulam,Ghulam Yousafzai,Ghulam,Yousafzai,Imran Shaikh,0878477,M,Punjab,Lahore,middle,1742940,73279,True,False,False,True,Positive
CIT-009568,14863-8891485-3,Saeed,Saeed Cheema,Saeed,Cheema,Zubair Ahmed,,M,KPK,Peshawar,low,809415,505,False,False,False,True,Medium
CIT-009569,36889-6198203-6,Farzana,Farzana Warraich,Farzana,Warraich,Waheed Cheema,5450725,F,Punjab,Gujrat,middle,1725105,75072,True,False,False,True,Positive
CIT-009570,36442-4903942-4,Madiha,Madiha Shaikh,Madiha,Shaikh,Imran Baig,3061499,F,Punjab,Multan,high,30110769,10184948,True,False,False,True,Positive
CIT-009571,39972-1747695-3,Atif,Atif Hashmi,Atif,Hashmi,Noman Bugti,,M,Punjab,Gujrat,low,755430,158,False,False,False,False,Positive
CIT-009572,36003-0941087-6,Sadia,Sadia Memon,Sadia,Memon,Hamza Khan,5466228,F,Punjab,Jhelum,upper,700590,2600,True,True,False,True,Medium
CIT-009573,39643-1793299-9,Tariq,Tariq Hashmi,Tariq,Hashmi,Qasim Kayani,,M,Punjab,Sheikhupura,low,920823,625,False,False,False,False,Positive
CIT-009574,37831-8066435-5,Kamran,Kamran Baig,Kamran,Baig,Hussain Minhas,,M,Punjab,Lahore,low,908901,187,False,False,False,False,Positive
CIT-009575,15819-8493254-8,Amna,Amna Chandio,Amna,Chandio,Bilal Jatoi,2390623,F,KPK,Peshawar,middle,1730574,86941,True,False,False,True,Positive
CIT-009576,44656-6382061-4,Humaira,Humaira Gondal,Humaira,Gondal,Ghulam Iqbal,,F,Sindh,Jacobabad,low,420459,0,False,False,False,False,Positive
CIT-009577,37391-1069241-9,Imran,Imran Iqbal,Imran,Iqbal,Tahir Hashmi,,M,Punjab,Lahore,middle,2218781,12022,False,False,False,False,Positive
CIT-009578,36051-7212189-9,Umar,Umar Baig,Umar,Baig,Farhan Sheikh,2207062,M,Punjab,Rahim Yar Khan,high,3456131,359263,True,True,False,True,Medium
CIT-009579,33825-5488786-3,Azhar,Azhar Jatoi,Azhar,Jatoi,Atif Chaudhry,3105825,M,Punjab,Faisalabad,middle,1272292,21689,True,False,False,True,Positive
CIT-009580,44491-7256752-6,Aisha,Aisha Brohi,Aisha,Brohi,Zeeshan Bugti,5907109,F,Sindh,Mirpur Khas,low,734346,3139,True,False,False,True,Positive
CIT-009581,37460-0828339-5,Saeed,Saeed Shaikh,Saeed,Shaikh,Javed Baloch,,M,Punjab,Gujranwala,middle,2592755,7072,False,False,False,False,Positive
CIT-009582,31132-6513671-0,Komal,Komal Siddiqui,Komal,Siddiqui,Sohail Bhatti,,F,Punjab,Sargodha,middle,1885966,6903,False,False,False,True,Medium
CIT-009583,38174-4189907-0,Ayesha,Ayesha Durrani,Ayesha,Durrani,Muhammad Butt,,F,Punjab,Lahore,low,342321,0,False,False,False,True,Medium
CIT-009584,56134-5199119-7,Kashif,Kashif Awan,Kashif,Awan,Faisal Khattak,,M,Balochistan,Chaman,high,3397,0,False,True,True,False,Negative
CIT-009585,59801-7112973-1,Ehsan,Ehsan Junejo,Ehsan,Junejo,Atif Niazi,1750797,M,Balochistan,Hub,middle,1244743,21943,True,False,False,True,Positive
