citizen_id,cnic,name,father_name,ntn,declared_income,tax_paid,filing_status,tax_year,province,city
CIT-009269,44199-6735123-0,Noor Laghari,Javed Tahir,3270609,16604881.0,3722623.0,Filer,2023,Sindh,Karachi
CIT-009269,44199-6735123-0,Noor Laghari,Javed Tahir,3270609,13782852.0,4133301.0,Filer,2024,Sindh,Karachi
CIT-009270,35441-6484586-5,Khaleed Baloch,Imran Bhatti,4103110,425635.0,0.0,Filer,2022,Punjab,Sargodha
CIT-009271,30192-8048548-1,Zubair Minhas,Muhammad Mughal,7112593,2291335.0,139218.0,Filer,2023,Punjab,Multan
CIT-009271,30192-8048548-1,Zubair Minhas,Muhammad Mughal,,2089200.0,,Filer,2024,Punjab,Multan
CIT-009272,38708-3419118-3,Bilal Baloch,Shoaib Khattak,8057358,2812248.0,205497.0,Filer,2021,Punjab,Sargodha
CIT-009273,31483-9710189-2,Komal Afridi,Babar Ahmed,,74323.0,0.0,Non-Filer,2020,Punjab,Jhelum
CIT-009273,31483-9710189-2,Komal Afridi,Babar Ahmed,,73001.0,0.0,Non-Filer,2021,Punjab,Jhelum
CIT-009273,31483-9710189-2,Komal Afridi,Babar Ahmed,,89415.0,0.0,Non-Filer,2022,Punjab,Jhelum
CIT-009274,19131-2895071-2,Aneela Hashmi,Hassan Iqbal,,749228.0,240.0,Non-Filer,2022,KPK,Mardan
CIT-009275,45452-4186252-7,Haji Faisal Gill,Farhan Durrani,,1324596.0,1068.0,Non-Filer,2022,Sindh,Sukkur
CIT-009275,45452-4186252-7,Faisal Gill,Farhan Durrani,,1309753.0,1101.0,Non-Filer,2023,Sindh,Sukkur
CIT-009275,45452-4186252-7,Faisal Gill,Farhan Durrani,,,1241.0,Non-Filer,2024,Sindh,Sukkur
CIT-009276,57859-4978389-3,Sajid Memon,Fahad Bhatti,5596350,4617187.0,630872.0,Filer,2021,Balochistan,Hub
CIT-009276,57859-4978389-3,Sajid Memon,Fahad Bhatti,5596350,4841494.0,598434.0,Filer,2023,Balochistan,Hub
CIT-009277,30044-1613350-0,Jaweria Memon,Salman Niazi,3600897,7287407.0,1257664.0,Filer,2021,Punjab,Faisalabad
CIT-009277,30044-1613350-0,Jaweria Memon,Salman Niazi,3600897,7399262.0,1280148.0,Filer,2022,Punjab,Faisalabad
CIT-009278,41469-2937849-6,Komal Khoso,Asad Khan,,648241.0,9.0,Non-Filer,2020,Sindh,Shikarpur
CIT-009278,41469-2937849-6,Komal Khoso,Asad Khan,,561204.0,10.0,Non-Filer,2022,Sindh,Shikarpur
CIT-009278,41469-2937849-6,Komal Khoso,Asad Khan,,593373.0,10.0,Non-Filer,2024,Sindh,Shikarpur
CIT-009279,30602-4241219-8,Sana Ahmed,Talha Memon,,6484318.0,107784.0,Non-Filer,2021,Punjab,Rawalpindi
CIT-009280,36483-0991701-2,Uzma Ali,Adnan Qureshi,,1052680.0,,Non-Filer,2020,Punjab,Rawalpindi
CIT-009280,36483-0991701-2,Uzma Ali,Adnan Qureshi,,1049139.0,402.0,Non-Filer,2021,Punjab,Rawalpindi
CIT-009281,30773-6989674-1,Kamran Jatoi,Javed Abbasi,5151896,1589997.0,41693.0,Filer,2020,Punjab,Sahiwal
CIT-009281,30773-6989674-1,Kamran Jatoi,Javed Abbasi,5151896,1498717.0,34767.0,Filer,2023,Punjab,Sahiwal
CIT-009282,62042-9466089-0,Sana Sheikh,Khalid Malik,,1559811.0,5469.0,Non-Filer,2023,Islamabad,Islamabad
CIT-009283,45208-2326152-7,Rafiq Cheema,Noman Laghari,,1966974.0,9861.0,Non-Filer,2023,Sindh,Karachi
CIT-009283,45208-2326152-7,Rafiq Cheema,Noman Laghari,,2182223.0,9729.0,Non-Filer,2024,Sindh,Karachi
CIT-009284,33420-5977123-9,Noman Niazi,Habib Mirza,,2498429.0,11814.0,Non-Filer,2021,Punjab,Sahiwal
CIT-009284,33420-5977123-9,Noman Niazi,Habib Mirza,,2510546.0,12556.0,Non-Filer,2022,Punjab,Sahiwal
CIT-009285,10996-1630449-7,Sardar Kashif Abbasi,Bilal Chaudhry,1581350,5762049.0,1249007.0,Filer,2021,KPK,Mardan
CIT-009285,10996-1630449-7,Kashif Abbasi,Bilal Chaudhry,,7075312.0,1284923.0,Filer,2023,KPK,Mardan
CIT-009285,10996-1630449-7,Kashif Abbasi,Bilal Chaudhry,1581350,6105212.0,1280555.0,Filer,2024,KPK,Mardan
CIT-009286,33410-1620936-1,Noman Virk,Tariq Bugti,,3240380.0,1785.0,Non-Filer,2020,Punjab,Rawalpindi
CIT-009287,51357-4709319-0,Naadia Tahir,Hussain Ali,6720728,6565768.0,985345.0,Filer,2022,Balochistan,Chaman
CIT-009288,33869-9321614-5,Owais Qureshi,Hassan Niazi,8124491,4729463.0,943778.0,Filer,2020,Punjab,Jhelum
CIT-009288,33869-9321614-5,Owais Qureshi,Hassan Niazi,8124491,4813068.0,1029947.0,Filer,2021,Punjab,Jhelum
CIT-009288,33869-9321614-5,,Hassan Niazi,8124491,4748052.0,928001.0,Filer,2024,Punjab,Jhelum
CIT-009289,34765-5039297-8,Amna Mengal,Zeeshan Jamali,,2260074.0,324.0,Non-Filer,2023,Punjab,Sialkot
CIT-009290,37482-7172026-2,Humaira Baloch,Talha Siddiqui,5368819,1670855.0,111382.0,Filer,2020,Punjab,Lahore
CIT-009290,37482-7172026-2,Humaira Baloch,Talha Siddiqui,5368819,1701282.0,101759.0,Filer,2022,Punjab,Lahore
CIT-009291,16739-9295054-8,Bushra Baig,Rashid Mughal,,508214.0,0.0,Non-Filer,2020,KPK,Peshawar
CIT-009291,16739-9295054-8,Bushra Baig,Rashid Mughal,,426609.0,0.0,Non-Filer,2023,KPK,Peshawar
CIT-009292,17319-2877994-1,Waheed Ahmed,Zahid Shah,,24793491.0,378705.0,Non-Filer,2020,KPK,Abbottabad
CIT-009292,17319-2877994-1,Waheed Ahmed,Zahid Shah,,25004151.0,363355.0,Non-Filer,2023,KPK,
CIT-009293,49311-6311892-1,Liaquat Sheikh,Waqas Warraich,,1903796.0,2973.0,Non-Filer,2020,Sindh,Hyderabad
CIT-009293,49311-6311892-1,Liaquat Sheikh,Waqas Warraich,,1492304.0,2957.0,Non-Filer,2024,Sindh,Hyderabad
CIT-009294,39007-7562599-2,Jaweria Ahmed,Atif Bugti,,523165.0,0.0,Non-Filer,2020,Punjab,Gujrat
CIT-009294,39007-7562599-2,Jaweria Ahmed,Atif Bugti,,476483.0,0.0,Non-Filer,2021,Punjab,Gujrat
CIT-009294,39007-7562599-2,Jaweria Ahmed,Atif Bugti,,593469.0,0.0,Non-Filer,2022,Punjab,Gujrat
CIT-009295,38488-4998330-6,Sadia Mughal,Imran Jamali,8748938,496613.0,0.0,Filer,2020,Punjab,Sargodha
CIT-009295,38488-4998330-6,Sadia Mughal,Imran Jamali,8748938,581027.0,0.0,Filer,2021,Punjab,Sargodha
CIT-009295,38488-4998330-6,Sadia Mughal,Imran Jamali,8748938,606591.0,0.0,Filer,2022,Punjab,Sargodha
CIT-009296,45065-6321701-3,Javed Warraich,Basit Abbasi,,5339387.0,63946.0,Non-Filer,2020,Sindh,Karachi
CIT-009296,45065-6321701-3,Javed Warraich,Basit Abbasi,,4262639.0,,Non-Filer,2022,Sindh,Karachi
CIT-009297,18120-9156085-7,Zafar Cheema,Hussain Jatoi,8761195,1915638.0,126471.0,Filer,2021,KPK,Swabi
CIT-009297,18120-9156085-7,Zafar Cheema,Hussain Jatoi,8761195,1938475.0,123377.0,Filer,2022,KPK,Swabi
CIT-009297,18120-9156085-7,Zafar Cheema,Hussain Jatoi,8761195,1929688.0,127502.0,Filer,2023,KPK,Swabi
CIT-009298,39937-3650733-0,Tanzeela Khoso,Imran Mughal,1930818,446734.0,0.0,Filer,2020,Punjab,Sheikhupura
CIT-009298,39937-3650733-0,Tanzeela Khoso,Imran Mughal,1930818,,0.0,Filer,2021,Punjab,Sheikhupura
CIT-009298,39937-3650733-0,Tanzeela Khoso,Imran Mughal,1930818,377169.0,0.0,Filer,2024,Punjab,Sheikhupura
CIT-009299,55557-0753648-0,Durr-e-Shahwar Rajput,Zafar Raza,9790100,744758.0,1043.0,Filer,2020,Balochistan,Turbat
CIT-009299,55557-0753648-0,Durr-e-Shahwar Rajput,Zafar Raza,9790100,661156.0,1172.0,Filer,2022,Balochistan,Turbat
CIT-009299,55557-0753648-0,Durr-e-Shahwar Rajput,Zafar Raza,9790100,585180.0,1166.0,Filer,2023,Balochistan,
CIT-009300,18777-1909678-6,Tahira Gondal,Asad Durrani,,359488.0,0.0,Non-Filer,2020,KPK,Peshawar
CIT-009300,18777-1909678-6,Sardar Tahira Gondal,,,319875.0,0.0,Non-Filer,2021,KPK,Peshawar
CIT-009301,45145-9209257-1,Javed Iqbal,Iqbal Khoso,7087412,316298.0,0.0,Filer,2020,Sindh,Shikarpur
CIT-009301,45145-9209257-1,Javed Iqbal,Iqbal Khoso,7087412,395854.0,0.0,Filer,2022,Sindh,Shikarpur
CIT-009302,31797-1713464-2,Uzma Jatoi,Sajid Khan,,498904.0,0.0,Non-Filer,2022,Punjab,Dera Ghazi Khan
CIT-009302,31797-1713464-2,Uzma Jatoi,Sajid Khan,,589166.0,0.0,Non-Filer,2024,Punjab,Dera Ghazi Khan
CIT-009303,32761-7293743-8,Dr Aesha Khoso,Zafar Hashmi,8116807,7272744.0,1680470.0,Filer,2023,Punjab,
CIT-009304,72800-6081849-8,Asma Shaikh,Mushtaq Virk,,1287956.0,365.0,Non-Filer,2020,GB,Gilgit
CIT-009304,72800-6081849-8,Asma Shaikh,,,1251795.0,362.0,Non-Filer,2021,GB,Gilgit
CIT-009304,72800-6081849-8,Asma Shaikh,Mushtaq Virk,,1222525.0,376.0,Non-Filer,2022,GB,Gilgit
CIT-009305,31828-0809584-1,Azhar Randhawa,Adnan Khoso,8729335,92869.0,0.0,Filer,2020,Punjab,Multan
CIT-009305,31828-0809584-1,Azhar Randhawa,Adnan Khoso,8729335,77202.0,0.0,Filer,2023,Punjab,Multan
CIT-009305,31828-0809584-1,Azhar Randhawa,Adnan Khoso,8729335,84291.0,0.0,Filer,2024,Punjab,Multan
CIT-009306,14374-5955598-5,Waseem Ahmed,Iqbal Khan,2104693,1821515.0,66604.0,Filer,2022,KPK,Mardan
CIT-009306,14374-5955598-5,Waseem Ahmed,Iqbal Khan,2104693,1408003.0,67765.0,Filer,2023,KPK,Mardan
CIT-009307,34080-7802551-0,Zainab Randhawa,Junaid Khattak,,433794.0,0.0,Non-Filer,2021,Punjab,Sialkot
CIT-009307,34080-7802551-0,Zenab Randhawa,Junaid Khattak,,384513.0,0.0,Non-Filer,2022,Punjab,Sialkot
CIT-009308,33954-0685973-7,Zeeshan Khan,Ahmad Gondal,,5786721.0,6612.0,Non-Filer,2020,Punjab,Rahim Yar Khan
CIT-009308,33954-0685973-7,Zeeshan Khan,,,4626112.0,6773.0,Non-Filer,2024,Punjab,Rahim Yar Khan
CIT-009309,58853-6328974-3,Amir Raza,Daniyal Ahmed,,7355540.0,159597.0,Non-Filer,2021,Balochistan,Quetta
CIT-009309,58853-6328974-3,Amir Raza,Daniyal Ahmed,,8696214.0,163669.0,Non-Filer,2024,Balochistan,Quetta
CIT-009310,42925-2474196-1,Owais Khoso,Yasir Gondal,,1629258.0,4249.0,Non-Filer,2020,Sindh,Sukkur
CIT-009310,42925-2474196-1,Owais Khoso,Yasir Gondal,,1550355.0,4209.0,Non-Filer,2023,Sindh,Sukkur
CIT-009310,42925-2474196-1,Owais Khoso,Yasir Gondal,,1563331.0,4034.0,Non-Filer,2024,Sindh,Sukkur
CIT-009311,52929-2541989-3,Talha Rajput,Zahid Jatoi,,5720613.0,9396.0,Non-Filer,2020,Balochistan,Sibi
CIT-009311,52929-2541989-3,Talha Rajput,Zahid Jatoi,,6780399.0,,Non-Filer,2022,Balochistan,Sibi
CIT-009311,52929-2541989-3,Talha Rajput,Zahid Jatoi,,5940824.0,9760.0,Non-Filer,2023,Balochistan,Sibi
CIT-009312,48630-1808487-2,Shazia Abbasi,Fahad Mengal,,1670446.0,2243.0,Non-Filer,2021,Sindh,Hyderabad
CIT-009312,48630-1808487-2,Shazia Abbasi,Fahad Mengal,,1736092.0,2287.0,Non-Filer,2022,Sindh,Hyderabad
CIT-009312,48630-1808487-2,Shazia Abbasi,Fahad Mengal,,1713108.0,2034.0,Non-Filer,2023,Sindh,Hyderabad
CIT-009313,39969-7913218-1,Umar Ahmed,Zubair Tahir,,1198165.0,234.0,Non-Filer,2020,Punjab,Faisalabad
CIT-009313,39969-7913218-1,Mr Umar Ahmed,Zubair Tahir,,1149782.0,223.0,Non-Filer,2021,Punjab,Faisalabad
CIT-009314,30328-3134907-6,Jaweria Sethi,Saeed Aslam,,,125540.0,Non-Filer,2024,Punjab,Sialkot
CIT-009315,38806-2501430-8,Rana Iram Gondal,Adnan Shah,,6608592.0,147516.0,Non-Filer,2020,Punjab,
CIT-009315,38806-2501430-8,Iram Gondal,Adnan Shah,,7131022.0,,Non-Filer,2022,Punjab,Dera Ghazi Khan
CIT-009316,31337-0844435-8,Uzma Jatoi,Azhar Mirza,4890539,1648358.0,47800.0,Filer,2022,Punjab,Bahawalpur
CIT-009316,31337-0844435-8,Uzma Jatoi,Azhar Mirza,4890539,1535445.0,44090.0,Filer,2023,Punjab,Bahawalpur
CIT-009317,34307-6274548-8,Yasmin Awan,Ehsan Malik,2995800,6413408.0,1755044.0,Filer,2020,Punjab,Rahim Yar Khan
CIT-009318,34575-9345211-8,Mr Hina Gill,Yasir Randhawa,,461736.0,0.0,Non-Filer,2020,Punjab,Lahore
CIT-009318,34575-9345211-8,Hina Gill,Yasir Randhawa,,474244.0,0.0,Non-Filer,2022,Punjab,Lahore
CIT-009318,34575-9345211-8,Hina Gill,Yasir Randhawa,,535923.0,0.0,Non-Filer,2023,Punjab,Lahore
CIT-009319,54438-9895448-9,Talha Sethi,,,5784541.0,70894.0,Non-Filer,2022,Balochistan,Gwadar
CIT-009320,70439-9658310-6,Riffat Bugti,Liaquat Abbasi,9578406,2066416.0,,Filer,2020,AJK,Kotli
CIT-009320,70439-9658310-6,Riffat Bugti,,9578406,2127321.0,101645.0,Filer,2023,AJK,Kotli
CIT-009321,38779-4028303-4,Fatima Soomro,Pervaiz Randhawa,,1361568.0,1886.0,Non-Filer,2021,Punjab,Lahore
CIT-009321,38779-4028303-4,Fatima Soomro,Pervaiz Randhawa,,1624915.0,2071.0,Non-Filer,2022,Punjab,
CIT-009321,38779-4028303-4,Ch Fatima Soomro,Pervaiz Randhawa,,1567588.0,1954.0,Non-Filer,2023,Punjab,Lahore
CIT-009322,49017-7129865-0,Parveen Soomro,Waheed Soomro,3793272,5299023.0,997638.0,Filer,2020,Sindh,Jacobabad
CIT-009322,49017-7129865-0,Parveen Soomro,Waheed Soomro,3793272,5185417.0,839363.0,Filer,2023,Sindh,Jacobabad
CIT-009323,32486-4925535-0,Farah Afridi,Fahad Baig,6916011,1596265.0,97766.0,Filer,2020,Punjab,Sialkot
CIT-009324,49888-4108012-2,Noor Jatoi,Tahir Mengal,,94970.0,0.0,Non-Filer,2023,Sindh,Hyderabad
CIT-009324,49888-4108012-2,Noor Jatoi,,,119292.0,0.0,Non-Filer,2024,Sindh,Hyderabad
CIT-009325,39310-6289631-9,Umair Hussain,,1876234,1358526.0,21664.0,Filer,2022,Punjab,Gujrat
CIT-009325,39310-6289631-9,Umair Hussain,Ali Laghari,1876234,1125255.0,20144.0,Filer,2024,Punjab,Gujrat
CIT-009326,49991-7159334-3,Mansur Tahir,Adnan Khan,,7517764.0,139613.0,Non-Filer,2024,Sindh,Karachi
CIT-009327,59897-9710083-4,Zaineb Baloch,Hussain Aslam,,782662.0,55.0,Non-Filer,2020,Balochistan,Chaman
CIT-009327,59897-9710083-4,Zaineb Baloch,Hussain Aslam,,950631.0,56.0,Non-Filer,2021,Balochistan,Chaman
CIT-009328,40661-0485089-3,Raja Pervaiz Jatoi,Kamran Virk,2887805,4093355.0,825124.0,Filer,2023,Sindh,Mirpur Khas
CIT-009329,33631-7805938-2,Tahira Shah,Sohail Cheema,,1056339.0,307.0,Non-Filer,2021,Punjab,Sheikhupura
CIT-009329,33631-7805938-2,Tahira Shah,Sohail Cheema,,987819.0,319.0,Non-Filer,2024,Punjab,Sheikhupura
CIT-009330,36506-5268614-1,Farhan Niazi,Umair Khattak,5154502,963467.0,9404.0,Filer,2022,Punjab,Sheikhupura
CIT-009331,34208-5002113-9,Mansur Rajput,Tahir Khattak,,1756765.0,7466.0,Non-Filer,2020,Punjab,Rawalpindi
CIT-009331,34208-5002113-9,Ch Mansoor Rajput,Tahir Khattak,,1659014.0,7386.0,Non-Filer,2021,Punjab,Rawalpindi
CIT-009332,35916-7393403-4,Hina Abbasi,Waqas Laghari,1095331,1475793.0,53617.0,Filer,2023,Punjab,Lahore
CIT-009332,35916-7393403-4,Hina Abbasi,Waqas Laghari,1095331,1434224.0,57925.0,Filer,2024,Punjab,Lahore
CIT-009333,43626-9145596-7,Mohamed Butt,Fahad Rajput,,484995.0,0.0,Non-Filer,2020,Sindh,Mirpur Khas
CIT-009333,43626-9145596-7,Mohammad Butt,Fahad Rajput,,554982.0,0.0,Non-Filer,2022,Sindh,Mirpur Khas
CIT-009333,43626-9145596-7,Mhd Butt,Fahad Rajput,,599046.0,0.0,Non-Filer,2024,Sindh,Mirpur Khas
CIT-009334,45886-1564026-3,Saeed Jamali,Iqbal Yousafzai,0651468,5739480.0,1151596.0,Filer,2024,Sindh,Karachi
CIT-009335,41543-6693577-0,Rubina Raza,Pervaiz Soomro,,2824443.0,5034.0,Non-Filer,2020,Sindh,Sukkur
CIT-009336,35064-9912557-0,Tanzeela Niazi,Tanveer Mughal,2075548,1198997.0,12493.0,Filer,2021,Punjab,Lahore
CIT-009337,19308-0579612-9,Waseem Abbasi,Yasir Jamali,,2156053.0,5077.0,Non-Filer,2020,KPK,Swabi
CIT-009337,19308-0579612-9,Rana Waseem Abbasi,,,1748115.0,5497.0,Non-Filer,2023,KPK,Swabi
CIT-009337,19308-0579612-9,Waseem Abbasi,Yasir Jamali,,1700703.0,5578.0,Non-Filer,2024,KPK,Swabi
CIT-009338,35467-2599352-5,Pervaiz Khan,Umair Shaikh,,588239.0,0.0,Non-Filer,2021,Punjab,Sargodha
CIT-009338,35467-2599352-5,Pervaiz Khan,Umair Shaikh,,467197.0,0.0,Non-Filer,2022,Punjab,Sargodha
CIT-009338,35467-2599352-5,Pervaiz Khan,Umair Shaikh,,507493.0,0.0,Non-Filer,2023,Punjab,Sargodha
CIT-009339,18754-3085974-9,Danish Hashmi,Umar Abbasi,,1370539.0,1767.0,Non-Filer,2021,KPK,Peshawar
CIT-009339,18754-3085974-9,Danish Hashmi,Umar Abbasi,,1759736.0,1648.0,Non-Filer,2022,KPK,Peshawar
CIT-009339,18754-3085974-9,Danish Hashmi,Umar Abbasi,,1789576.0,1569.0,Non-Filer,2023,KPK,Peshawar
CIT-009340,53962-9954635-1,Dr Mushtaq Jamali,Tanveer Awan,,3206005.0,21336.0,Non-Filer,2020,Balochistan,Zhob
CIT-009340,53962-9954635-1,Mushtaq Jamali,Tanveer Awan,,3737863.0,18032.0,Non-Filer,2024,Balochistan,Zhob
CIT-009341,35083-2115645-3,Rafiq Afridi,Asad Shah,0389265,584740.0,0.0,Filer,2020,Punjab,Rahim Yar Khan
CIT-009341,35083-2115645-3,Rafiq Afridi,Asad Shah,0389265,640581.0,0.0,Filer,2023,Punjab,Rahim Yar Khan
CIT-009341,35083-2115645-3,Rafiq Afridi,Asad Shah,0389265,499074.0,0.0,Filer,2024,Punjab,Rahim Yar Khan
CIT-009342,44548-6546985-8,Parveen Warraich,Waseem Khan,,822918.0,219.0,Non-Filer,2021,Sindh,Mirpur Khas
CIT-009342,44548-6546985-8,Parveen Warraich,,,703281.0,201.0,Non-Filer,2022,Sindh,Mirpur Khas
CIT-009343,33127-2911973-7,Rana Hasan Chaudhry,Shoaib Aslam,,7070699.0,106242.0,Non-Filer,2020,Punjab,Sialkot
CIT-009343,33127-2911973-7,Hassaan Chaudhry,Shoaib Aslam,,6516141.0,112446.0,Non-Filer,2022,Punjab,Sialkot
CIT-009343,33127-2911973-7,Hassan Chaudhry,Shoaib Aslam,,7080627.0,,Non-Filer,2024,Punjab,Sialkot
CIT-009344,44879-3866571-9,Sohail Randhawa,Khalid Laghari,4658239,4091201.0,775999.0,Filer,2022,Sindh,Jacobabad
CIT-009345,46246-2087780-1,Imran Minhas,Basit Baloch,,523621.0,0.0,Filer,2020,Sindh,Sukkur
CIT-009346,42180-5122063-6,Hina Qureshi,Waheed Afridi,7406962,299708.0,0.0,Filer,2021,Sindh,Sukkur
CIT-009346,42180-5122063-6,Hina Qureshi,Waheed Afridi,7406962,337242.0,0.0,Filer,2022,Sindh,Sukkur
CIT-009347,46701-6682314-2,Rubina Khan,Yasir Jamali,,649085.0,124.0,Non-Filer,2020,Sindh,Jacobabad
CIT-009347,46701-6682314-2,Rubina Khan,Yasir Jamali,,741543.0,118.0,Non-Filer,2022,Sindh,Jacobabad
CIT-009347,46701-6682314-2,Rubina Khan,Yasir Jamali,,608678.0,140.0,Non-Filer,2024,Sindh,Jacobabad
CIT-009348,35052-8462369-8,Nasreen Hussain,Ahmad Khattak,,5597245.0,93313.0,Non-Filer,2023,Punjab,Sialkot
CIT-009349,42844-9499713-2,Durr-e-Shahwar Ali,Zeeshan Mirza,,2189039.0,4817.0,Non-Filer,2021,Sindh,Karachi
CIT-009350,45722-0510123-1,Shahid Virk,Tahir Junejo,0236592,460024.0,0.0,Filer,2021,Sindh,Shikarpur
CIT-009350,45722-0510123-1,Shaheed Virk,Tahir Junejo,0236592,409013.0,0.0,Filer,2022,Sindh,Shikarpur
CIT-009351,50043-6293353-1,Zubayer Raza,,,1828863.0,8167.0,Non-Filer,2020,Balochistan,Hub
CIT-009351,50043-6293353-1,Zubayr Raza,Khalid Bhatti,,2318657.0,7956.0,Non-Filer,2024,Balochistan,Hub
CIT-009352,46367-3069242-4,Uzma Gondal,Owais Chaudhry,,1399598.0,550.0,Non-Filer,2020,Sindh,Karachi
CIT-009352,46367-3069242-4,Uzma Gondal,Owais Chaudhry,,1236489.0,482.0,Non-Filer,2021,Sindh,Karachi
CIT-009353,37874-4419192-2,Komal Rajput,Hussain Raza,,1661318.0,1758.0,Non-Filer,2021,Punjab,Faisalabad
CIT-009354,46532-3447996-0,Uzma Randhawa,,,389188.0,,Non-Filer,2020,Sindh,Hyderabad
CIT-009354,46532-3447996-0,Uzma Randhawa,Nadeem Brohi,,381332.0,0.0,Non-Filer,2024,Sindh,Hyderabad
CIT-009355,33362-8623815-5,Muhammad Laghari,Usman Durrani,,1852818.0,145935.0,Filer,2023,Punjab,Faisalabad
CIT-009356,38178-6216152-0,Madiha Minhas,,,163335.0,0.0,Non-Filer,2022,Punjab,Lahore
CIT-009357,31901-8953562-3,Ferhan Memon,Zafar Siddiqui,,403071.0,0.0,Non-Filer,2022,Punjab,Sheikhupura
CIT-009358,49531-6824529-4,Raja Iram Sheikh,Umar Baloch,1994045,819858.0,8770.0,Filer,2020,Sindh,Sukkur
CIT-009358,49531-6824529-4,Iram Sheikh,Umar Baloch,1994045,818875.0,8304.0,Filer,2024,Sindh,Sukkur
CIT-009359,39830-9613647-1,Mr Habib Butt,Basit Jamali,2924463,1469654.0,59847.0,Filer,2020,Punjab,Rahim Yar Khan
CIT-009359,39830-9613647-1,Habib Butt,Basit Jamali,2924463,1466653.0,68786.0,Filer,2022,Punjab,
CIT-009360,41463-6947007-0,Sanaa Gill,Owais Niazi,6281670,2355946.0,192504.0,Filer,2020,Sindh,Nawabshah
CIT-009360,41463-6947007-0,Sanaa Gill,Owais Niazi,6281670,2498250.0,192251.0,Filer,2022,Sindh,Nawabshah
CIT-009360,41463-6947007-0,Mian Sanaa Gill,Owais Niazi,6281670,2283267.0,186472.0,Filer,2024,Sindh,
CIT-009361,35097-9009867-1,Hamza Afridi,Tahir Sethi,,507820.0,0.0,Non-Filer,2022,Punjab,Multan
CIT-009362,16558-8768392-4,Lubna Junejo,Zubair Iqbal,,9676096.0,77654.0,Non-Filer,2021,KPK,Kohat
CIT-009362,16558-8768392-4,Lubna Junejo,Zubair Iqbal,,8641292.0,81755.0,Non-Filer,2023,KPK,Kohat
CIT-009362,16558-8768392-4,Lubna Junejo,Zubair Iqbal,,9386673.0,75432.0,Non-Filer,2024,KPK,Kohat
CIT-009363,30521-9621620-5,Faisal Yousafzai,Adnan Niazi,,28764048.0,7754661.0,Filer,2020,Punjab,Lahore
CIT-009363,30521-9621620-5,,Adnan Niazi,7159817,27803456.0,8655420.0,Filer,2022,Punjab,Lahore
CIT-009364,37495-4768573-7,Zeeshan Virk,Habib Virk,5830481,526159.0,0.0,Filer,2024,Punjab,Bahawalpur
CIT-009365,32225-5323770-7,Junaid Mirza,Rashid Khattak,,412850.0,0.0,Non-Filer,2023,Punjab,Gujrat
CIT-009365,32225-5323770-7,Junaid Mirza,Rashid Khattak,,437389.0,0.0,Non-Filer,2024,Punjab,Gujrat
CIT-009366,34635-2239434-2,Nawab Saima Bugti,Usman Mughal,,488840.0,0.0,Non-Filer,2021,Punjab,Faisalabad
CIT-009366,34635-2239434-2,Saima Bugti,Usman Mughal,,505616.0,0.0,Non-Filer,2022,Punjab,Faisalabad
CIT-009366,34635-2239434-2,Saima Bugti,Usman Mughal,,463083.0,,Non-Filer,2023,Punjab,Faisalabad
CIT-009367,40096-3502503-0,Samina Jamali,Kashif Khattak,,1430095.0,4801.0,Non-Filer,2020,Sindh,Larkana
CIT-009367,40096-3502503-0,Samina Jamali,Kashif Khattak,,1458790.0,4314.0,Non-Filer,2023,Sindh,Larkana
CIT-009367,40096-3502503-0,Samina Jamali,Kashif Khattak,,1666549.0,4330.0,Non-Filer,2024,Sindh,Larkana
CIT-009368,35899-4498014-6,Tanzeela Soomro,Farhan Shah,,1792271.0,4094.0,Non-Filer,2020,Punjab,Lahore
CIT-009369,38699-8170744-9,Faisal Chandio,Asad Sheikh,6698025,2222539.0,132836.0,Filer,2022,Punjab,Gujranwala
CIT-009369,38699-8170744-9,Faisal Chandio,Asad Sheikh,6698025,2060300.0,135795.0,Filer,2023,Punjab,Gujranwala
CIT-009369,38699-8170744-9,Faisal Chandio,Asad Sheikh,6698025,2315439.0,127862.0,Filer,2024,Punjab,Gujranwala
CIT-009370,32162-7140832-9,Fahad Gill,Habib Cheema,,1509645.0,1720.0,Non-Filer,2021,Punjab,Jhelum
CIT-009370,32162-7140832-9,Fahad Gill,,,1554608.0,1448.0,Non-Filer,2022,Punjab,Jhelum
CIT-009371,33066-4509300-8,Komal Khoso,Kashif Siddiqui,1082464,627945.0,2218.0,Filer,2024,Punjab,Sialkot
CIT-009372,51043-5919507-3,Junaid Kayani,Zeeshan Bugti,0593358,304686.0,0.0,Filer,2020,Balochistan,Chaman
CIT-009372,51043-5919507-3,Junaid Kayani,Zeeshan Bugti,0593358,352390.0,0.0,Filer,2022,Balochistan,Chaman
CIT-009372,51043-5919507-3,Junaid Kayani,Zeeshan Bugti,0593358,,0.0,Filer,2024,Balochistan,Chaman
CIT-009373,17407-1014082-1,Ch Muhammad Laghari,Babar Durrani,8929194,146574.0,0.0,Filer,2020,KPK,Mardan
CIT-009373,17407-1014082-1,Muhammed Laghari,Babar Durrani,8929194,150608.0,0.0,Filer,2024,KPK,Mardan
CIT-009374,38413-0009372-7,Babar Aslam,Salman Brohi,,981603.0,421.0,Non-Filer,2021,Punjab,Dera Ghazi Khan
CIT-009374,38413-0009372-7,Babar Aslam,Salman Brohi,,1057773.0,438.0,Non-Filer,2022,Punjab,Dera Ghazi Khan
